74 2 0 | εὕδεις Ἀτρέος υἱὲ δαΐφρονος ἱπποδάμοιο οὐ χρὴ παννύχιον εὕδειν βουληφόρον ἄνδρα ᾧ λαοί τʼ ἐπιτετράφαται καὶ τόσσα μέμηλε νῦν δʼ ἐμέθεν ξύνες ὦκα Διὸς δέ τοι ἄγγελός εἰμι ὃς σεῦ ἄνευθεν ἐὼν μέγα κήδεται ἠδʼ ἐλεαίρει θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιοὺς πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν Τρώων οὐ γὰρ ἔτʼ ἀμφὶς Ὀλύμπια δώματʼ ἔχοντες ἀθάνατοι φράζονται ἐπέγναμψεν γὰρ ἅπαντας Ἥρη λισσομένη Τρώεσσι δὲ κήδεʼ ἐφῆπται ἐκ Διός ἀλλὰ σὺ σῇσιν ἔχε | 2.23-2.33 2.60-2.70
10 2 0 | ἔνθά κε λοιγὸς ἔην καὶ ἀμήχανα ἔργα γένοντο καί νύ | 8.130-8.131 11.310-11.311
10 3 0 | ἣ μὲν ἄρʼ ὣς εἰποῦσʼ ἀπέβη πόδας ὠκέα Ἶρις αὐτὰρ | 8.425-8.426 18.202-18.203 24.188-24.189
10 2 0 | ἀλλʼ ἤτοι νῦν μὲν πειθώμεθα νυκτὶ μελαίνῃ δόρπά τʼ ἐφοπλισόμεσθα | 8.502-8.503 9.65-9.66
10 2 0 | ἀλλʼ ἄγεθʼ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες νῦν μὲν | 9.704-9.705 18.297-18.298
10 2 0 | εἵλετο δʼ ἄλκιμον ἔγχος ἀκαχμένον ὀξέϊ χαλκῷ βῆ δʼ ἰέναι | 10.135-10.136 15.482-15.483
10 2 0 | ἵππουριν δεινὸν δὲ λόφος καθύπερθεν ἔνευεν εἵλετο δʼ ἄλκιμα δοῦρε | 11.42-11.43 16.138-16.139
10 2 0 | Ἀγαμέμνονα ποιμένα λαῶν θύνοντʼ ἐν προμάχοισιν ἐναίροντα στίχας ἀνδρῶν τόφρʼ | 11.187-11.189 11.202-11.204
10 5 2 | ὀχθήσας δʼ ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν ὤ μοι | 11.403-11.404 17.90-17.91 18.5-18.6 21.552-21.553 22.98-22.99
10 2 0 | πάρος χρόα λευκὸν ἐπαυρεῖν ἐν γαίῃ ἵσταντο λιλαιόμενα χροὸς ἆσαι | 11.573-11.574 15.316-15.317
10 3 0 | ὣς εἰπὼν ὃ μὲν αὖτις ἔβη θεὸς ἂμ πόνον ἀνδρῶν | 13.239-13.239 16.726-16.726 17.82-17.82
10 2 0 | εὔχετʼ ἔπειτα στὰς μέσῳ ἕρκεϊ λεῖβε δὲ οἶνον οὐρανὸν εἰσανιδών | 16.231-16.232 24.306-24.307
10 2 0 | νῦν σε μάλα χρὴ αἰχμητήν τʼ ἔμεναι καὶ θαρσαλέον πολεμιστήν | 16.492-16.493 22.268-22.269
10 2 0 | ὅς τε καὶ ἄλκιμον ἄνδρα φοβεῖ καὶ ἀφείλετο νίκην ῥηϊδίως | 16.689-16.690 17.177-17.178
10 2 0 | δηρὸν βέῃ ἀλλά τοι ἤδη ἄγχι παρέστηκεν θάνατος καὶ μοῖρα | 16.852-16.853 24.131-24.132
10 2 0 | γυμνόν ἀτὰρ τά γε τεύχεʼ ἔχει κορυθαίολος Ἕκτωρ ὣς ἔφατʼ | 17.122-17.123 17.693-17.694
10 2 0 | νῦν δʼ ἐπεὶ οὐ νέομαί γε φίλην ἐς πατρίδα γαῖαν | 18.101-18.101 23.150-23.150
10 2 0 | στῆ δʼ ἄρʼ ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν | 23.68-23.68 24.682-24.682
10 2 0 | αἴθοπι οἴνῳ πᾶσαν ὁπόσσον ἐπέσχε πυρὸς μένος αὐτὰρ ἔπειτα ὀστέα | 23.237-23.239 24.791-24.793
10 2 0 | ὣς ἔφατʼ ὦρτο δʼ ἔπειτα μέγας Τελαμώνιος Αἴας ἂν δʼ | 23.708-23.709 23.811-23.812
9 2 0 | ὣς ἔφατʼ ἔδεισεν δʼ ὃ γέρων καὶ ἐπείθετο μύθῳ | 1.33-1.33 24.571-24.571
9 3 0 | τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς | 1.148-1.148 22.260-22.260 24.559-24.559
9 3 2 | ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες | 1.286-1.286 8.146-8.146 24.379-24.379
9 2 0 | πότνια μήτηρ ἡμένη ἐν βένθεσσιν ἁλὸς παρὰ πατρὶ γέροντι | 1.357-1.358 18.35-18.36
9 2 0 | κρητῆρας ἐπεστέψαντο ποτοῖο νώμησαν δʼ ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν | 1.470-1.471 9.175-9.176
9 3 2 | ποσσὶ δʼ ὑπὸ λιπαροῖσιν ἐδήσατο καλὰ πέδιλα ἀμφὶ δʼ | 2.44-2.45 10.22-10.23 10.132-10.133
9 2 0 | Ζεύς με μέγα Κρονίδης ἄτῃ ἐνέδησε βαρείῃ σχέτλιος ὃς | 2.111-2.112 9.18-9.19
9 4 0 | αἲ γὰρ Ζεῦ τε πάτερ καὶ Ἀθηναίη καὶ Ἄπολλον | 2.371-2.371 4.288-4.288 7.132-7.132 16.97-16.97
9 3 2 | αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο τοῖς | 2.432-2.433 7.323-7.324 9.92-9.93
9 2 0 | τῷ δʼ ἅμα τεσσαράκοντα μέλαιναι νῆες ἕποντο οἳ δʼ | 2.545-2.546 2.737-2.738
9 10 5 | οἳ δʼ ὅτε δὴ σχεδὸν ἦσαν ἐπʼ ἀλλήλοισιν ἰόντες | 3.15-3.15 5.14-5.14 5.630-5.630 5.850-5.850 11.232-11.232 13.604-13.604 16.462-16.462 20.176-20.176 21.148-21.148 22.248-22.248
9 8 4 | ὣς ἔφαθʼ οἳ δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ | 3.95-3.95 7.398-7.398 9.29-9.29 9.430-9.430 9.693-9.693 10.218-10.218 10.313-10.313 23.676-23.676
9 2 0 | ὧδε δέ τις εἴπεσκεν Ἀχαιῶν τε Τρώων τε Ζεῦ | 3.297-3.298 3.319-3.320
9 2 0 | ἀργυρέοισιν ἐπισφυρίοις ἀραρυίας δεύτερον αὖ θώρηκα περὶ στήθεσσιν ἔδυνεν | 3.331-3.332 19.370-19.371
9 3 0 | ἦ ῥα καὶ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος καὶ βάλε | 3.355-3.356 5.280-5.281 22.289-22.290
9 2 0 | ὣς ἔφατʼ οὐδʼ ἀπίθησε πατὴρ ἀνδρῶν τε θεῶν τε | 4.68-4.68 16.458-16.458
9 2 0 | ὅθι ζωστῆρος ὀχῆες χρύσειοι σύνεχον καὶ διπλόος ἤντετο θώρηξ | 4.132-4.133 20.414-20.415
9 2 0 | ὣς ἔφατʼ οὐδʼ ἄρα οἱ κῆρυξ ἀπίθησεν ἀκούσας βῆ | 4.198-4.199 12.351-12.352
9 3 2 | ὣς φάτο τῷ δʼ ἄρα θυμὸν ἐνὶ στήθεσσιν ὄρινε | 4.208-4.208 11.804-11.804 13.468-13.468
9 2 0 | ἰδὼν κρείων Ἀγαμέμνων καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα | 4.311-4.312 4.368-4.369
9 2 0 | ἦ ῥα καὶ ἐξ ὀχέων σὺν τεύχεσιν ἆλτο χαμᾶζε | 4.419-4.419 16.426-16.426
9 2 0 | ἔλασσε δούπησεν δὲ πεσών ἀράβησε δὲ τεύχεʼ ἐπʼ αὐτῷ | 5.41-5.42 5.539-5.540
9 2 0 | ἤριπε δʼ ἐξ ὀχέων ἀράβησε δὲ τεύχεʼ ἐπʼ αὐτῷ | 5.294-5.294 8.260-8.260
9 2 0 | σοὶ δʼ ἐγὼ ἐνθάδε φημὶ φόνον καὶ κῆρα μέλαιναν | 5.652-5.652 11.443-11.443
9 2 0 | ὣς φάτο τὸν δʼ οὔ τι προσέφη κορυθαίολος Ἕκτωρ | 5.689-5.689 6.342-6.342
9 2 0 | ἀνέρες ἔστε φίλοι μνήσασθε δὲ θούριδος ἀλκῆς ὄφρʼ ἂν | 6.112-6.113 17.185-17.186
9 2 0 | αὐτοῦ μιν κατέρυκε δίδου δʼ ὅ γε θυγατέρα ἥν | 6.192-6.192 11.226-11.226
9 2 0 | τέμενος τάμον ἔξοχον ἄλλων καλὸν φυταλιῆς καὶ ἀρούρης ὄφρα | 6.194-6.195 20.184-20.185
9 2 0 | ὣς ἔφαθʼ οἱ δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ | 7.92-7.92 8.28-8.28
9 3 0 | ἦ ῥα καὶ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος καὶ βάλεν | 7.244-7.245 11.349-11.350 17.516-17.517
9 2 0 | εἶλαρ νηῶν τε καὶ αὐτῶν ἐν δʼ αὐτοῖσι πύλας | 7.338-7.339 7.437-7.438
9 7 6 | ὣς ἔφαθʼ οἳ δʼ ἄρα τοῦ μάλα μὲν κλύον | 7.379-7.379 9.79-9.79 14.133-14.133 14.378-14.378 15.300-15.300 23.54-23.54 23.738-23.738
9 2 0 | εὖ νυ καὶ ἡμεῖς ἴδμεν ὅ τοι σθένος οὐκ | 8.32-8.32 8.463-8.463
9 2 0 | Τρώεσσιν ἐκέκλετο μακρὸν ἀΰσας Τρῶες καὶ Λύκιοι καὶ Δάρδανοι | 8.172-8.173 17.183-17.184
9 3 0 | βῆ δʼ ἰέναι παρά τε κλισίας καὶ νῆας Ἀχαιῶν | 8.220-8.220 13.167-13.167 13.208-13.208
9 2 0 | Ἶριν δʼ ὄτρυνε χρυσόπτερον ἀγγελέουσαν βάσκʼ ἴθι Ἶρι ταχεῖα | 8.398-8.399 11.185-11.186
9 4 3 | ἣ μὲν ἄρʼ ὣς εἰποῦσʼ ἀπέβη πόδας ὠκέα Ἶρις | 8.425-8.425 11.210-11.210 18.202-18.202 24.188-24.188
9 2 0 | τὸν δʼ αὖτε προσέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων ὦ γέρον | 9.114-9.115 10.119-10.120
9 3 2 | μή ποτε τῆς εὐνῆς ἐπιβήμεναι ἠδὲ μιγῆναι ἣ θέμις | 9.133-9.134 9.275-9.276 19.176-19.177
9 2 0 | Πηλεὺς ἤματι τῷ ὅτε σʼ ἐκ Φθίης Ἀγαμέμνονι πέμπε | 9.252-9.253 9.438-9.439
9 2 0 | εἴπʼ ἄγε μʼ ὦ πολύαινʼ Ὀδυσεῦ μέγα κῦδος Ἀχαιῶν | 9.673-9.673 10.544-10.544
9 2 0 | σίτου καὶ οἴνοιο τὸ γὰρ μένος ἐστὶ καὶ ἀλκή | 9.706-9.706 19.161-19.161
9 2 0 | ἑέσσατο δέρμα λέοντος αἴθωνος μεγάλοιο ποδηνεκές εἵλετο δʼ ἔγχος | 10.23-10.24 10.177-10.178
9 2 0 | βουλὰς βουλεύειν ἢ φευγέμεν ἠὲ μάχεσθαι ὣς φάθʼ ὃ | 10.147-10.148 10.327-10.328
9 2 0 | ἀργυρέοισιν ἐπισφυρίοις ἀραρυίας δεύτερον αὖ θώρηκα περὶ στήθεσσιν ἔδυνε | 11.18-11.19 16.132-16.133
9 3 2 | ἐγκέφαλος δὲ ἔνδον ἅπας πεπάλακτο δάμασσε δέ μιν μεμαῶτα | 11.97-11.98 12.185-12.186 20.399-20.400
9 2 0 | δύῃ τʼ ἠέλιος καὶ ἐπὶ κνέφας ἱερὸν ἔλθῃ ὣς | 11.194-11.195 17.455-17.456
9 2 0 | εἷος ὃ ταῦθʼ ὥρμαινε κατὰ φρένα καὶ κατὰ θυμόν | 11.411-11.411 18.15-18.15
9 2 0 | ἐς δʼ ἄγε χειρὸς ἑλών κατὰ δʼ ἑδριάασθαι ἄνωγε | 11.646-11.646 11.778-11.778
9 2 0 | ἠδʼ Ἀγαμέμνων βέβληται δὲ καὶ Εὐρύπυλος κατὰ μηρὸν ὀϊστῷ | 11.661-11.662 16.26-16.27
9 2 0 | τίς δʼ οἶδʼ εἴ κέν οἱ σὺν δαίμονι θυμὸν | 11.792-11.792 15.403-15.403
9 2 0 | ἀπʼ αὐτοῦ δʼ αἷμα κελαινὸν νίζʼ ὕδατι λιαρῷ ἐπὶ | 11.829-11.830 11.845-11.846
9 2 0 | κυνέης διὰ χαλκοπαρῄου οὐδʼ ἄρα χαλκείη κόρυς ἔσχεθεν ἀλλὰ | 12.183-12.184 20.397-20.398
9 2 0 | ὣς μὲν τῶν ἐπὶ ἶσα μάχη τέτατο πτόλεμός τε | 12.436-12.436 15.413-15.413
9 2 0 | ὧδε δέ οἱ φρονέοντι δοάσσατο κέρδιον εἶναι βῆναι ἐπʼ | 13.458-13.459 14.23-14.24
9 2 0 | θαρσύνονθʼ ἑτάρους καὶ ἐποτρύνοντα μάχεσθαι ἀγχοῦ δʼ ἱστάμενος προσέφη | 13.767-13.768 17.683-17.684
9 2 0 | ὦ φίλοι ἀνέρες ἔστε καὶ αἰδῶ θέσθʼ ἐνὶ θυμῷ | 15.561-15.561 15.661-15.661
9 2 0 | ὃς μέγʼ ἄριστος Ἀργείων παρὰ νηυσὶ καὶ ἀγχέμαχοι θεράποντες | 16.271-16.272 17.164-17.165
9 2 0 | ὠκέες ἵπποι ἄμβροτοι οὓς Πηλῆϊ θεοὶ δόσαν ἀγλαὰ δῶρα | 16.380-16.381 16.866-16.867
9 2 0 | Λυκίων ἡγήτορας ἄνδρας πάντῃ ἐποιχόμενος Σαρπηδόνος ἀμφιμάχεσθαι αὐτὰρ ἔπειτα | 16.495-16.497 16.532-16.534
9 2 0 | ζωὸς ἐών νῦν αὖ θάνατος καὶ μοῖρα κιχάνει ὣς | 17.672-17.673 22.436-22.437
9 2 0 | ἐγχείη δʼ ἄρʼ ὑπὲρ νώτου ἐνὶ γαίῃ ἔστη ἱεμένη | 20.279-20.280 21.69-21.70
9 2 0 | ἀλλὰ τί ἤ μοι ταῦτα φίλος διελέξατο θυμός; μή | 21.562-21.563 22.122-22.123
9 2 0 | τοῖσι δὲ μύθων ἦρχε πατὴρ ἀνδρῶν τε θεῶν τε | 22.167-22.167 24.103-24.103
9 2 0 | ἔθηκε στῆ δʼ ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν | 23.270-23.271 23.751-23.752
9 2 0 | ὣς ἔφαθʼ οἳ δὲ ἄνακτος ὑποδείσαντες ὁμοκλὴν μᾶλλον ἐπιδραμέτην | 23.417-23.418 23.446-23.447
9 2 0 | ὣς εἰπὼν ἐν χερσὶ τίθει ὃ δʼ ἐδέξατο χαίρων | 23.624-23.624 23.797-23.797
9 2 0 | δʼ ἔξοχα πάντων ἀθανάτων κεχολῶσθαι ὅτι φρεσὶ μαινομένῃσιν Ἕκτορʼ | 24.113-24.115 24.134-24.136
9 2 0 | τῶν εἴ τίς σε ἴδοιτο θοὴν διὰ νύκτα μέλαιναν | 24.366-24.366 24.653-24.653
9 2 0 | τὸν δʼ αὖτε προσέειπε διάκτορος ἀργεϊφόντης πειρᾷ ἐμεῖο γεραιὲ | 24.389-24.390 24.432-24.433
9 2 0 | τὸν δʼ ἠμείβετʼ ἔπειτα γέρων Πρίαμος θεοειδής εἰ μὲν | 24.405-24.406 24.659-24.660
8 3 0 | ὣς ἔφατʼ εὐχόμενος τοῦ δʼ ἔκλυε Φοῖβος Ἀπόλλων | 1.43-1.43 1.457-1.457 16.527-16.527
8 2 0 | τοῖσι δʼ ἀνιστάμενος μετέφη πόδας ὠκὺς Ἀχιλλεύς Ἀτρεΐδη | 1.58-1.59 19.55-19.56
8 3 0 | ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν ὦ | 1.73-1.74 1.253-1.254 2.78-2.79
8 4 3 | τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς | 1.148-1.148 22.260-22.260 22.344-22.344 24.559-24.559
8 3 2 | ὃ ταῦθʼ ὥρμαινε κατὰ φρένα καὶ κατὰ θυμόν | 1.193-1.193 11.411-11.411 18.15-18.15
8 3 0 | ὧδε γὰρ ἐξερέω τὸ δὲ καὶ τετελεσμένον ἔσται | 1.212-1.212 8.401-8.401 23.672-23.672
8 2 0 | πόποι ἦ μέγα πένθος Ἀχαιΐδα γαῖαν ἱκάνει ἦ | 1.254-1.255 7.124-7.125
8 2 0 | Ἀγαμέμνων ἠτίμησεν ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας | 1.355-1.356 1.506-1.507
8 2 0 | τὴν δὲ βαρὺ στενάχων προσέφη πόδας ὠκὺς Ἀχιλλεύς | 1.364-1.364 18.78-18.78
8 2 0 | τὸν δʼ ἠμείβετʼ ἔπειτα Θέτις κατὰ δάκρυ χέουσα | 1.413-1.413 18.428-18.428
8 2 0 | ἠτίμησεν ἑλὼν γὰρ ἔχει γέρας αὐτὸς ἀπούρας ἀλλὰ | 1.507-1.508 2.240-2.241
8 2 0 | ἀλλʼ ἄγετʼ αἴ κέν πως θωρήξομεν υἷας Ἀχαιῶν | 2.72-2.72 2.83-2.83
8 2 0 | ψεῦδός κεν φαῖμεν καὶ νοσφιζοίμεθα μᾶλλον νῦν δʼ | 2.81-2.82 24.222-24.223
8 2 0 | ὣς τῶν ἔθνεα πολλὰ νεῶν ἄπο καὶ κλισιάων | 2.91-2.91 2.464-2.464
8 6 4 | ἀλλʼ ἄγεθʼ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες | 2.139-2.139 9.26-9.26 9.704-9.704 12.75-12.75 14.370-14.370 18.297-18.297
8 2 0 | οὕτω δὴ οἶκον δὲ φίλην ἐς πατρίδα γαῖαν | 2.158-2.158 2.174-2.174
8 2 0 | ὣς φάθʼ ὃ δὲ ξυνέηκε θεᾶς ὄπα φωνησάσης | 2.182-2.182 10.512-10.512
8 3 2 | ὧδε δέ τις εἴπεσκεν ἰδὼν ἐς πλησίον ἄλλον | 2.271-2.271 4.81-4.81 22.372-22.372
8 2 0 | ὀκτώ ἀτὰρ μήτηρ ἐνάτη ἦν ἣ τέκε τέκνα | 2.313-2.313 2.327-2.327
8 2 0 | κεῖνος τὼς ἀγόρευε τὰ δὴ νῦν πάντα τελεῖται | 2.330-2.330 14.48-14.48
8 2 0 | ἀμφὶ δὲ νῆες σμερδαλέον κονάβησαν ἀϋσάντων ὑπʼ Ἀχαιῶν | 2.333-2.334 16.276-16.277
8 2 0 | νῦν δʼ ἔρχεσθʼ ἐπὶ δεῖπνον ἵνα ξυνάγωμεν Ἄρηα | 2.381-2.381 19.275-19.275
8 3 2 | Γερήνιος ἱππότα Νέστωρ Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον | 2.433-2.434 9.162-9.163 10.102-10.103
8 2 0 | ὥρῃ ἐν εἰαρινῇ ὅτε τε γλάγος ἄγγεα δεύει | 2.471-2.471 16.643-16.643
8 3 2 | τῷ δʼ ἅμα τεσσαράκοντα μέλαιναι νῆες ἕποντο οἳ | 2.545-2.546 2.710-2.711 2.737-2.738
8 2 0 | ἅμα τῷ γε πολὺ πλεῖστοι καὶ ἄριστοι λαοὶ | 2.577-2.578 2.817-2.818
8 2 0 | πεζοί θʼ ἱππῆές τε πολὺς δʼ ὀρυμαγδὸς ὀρώρει | 2.810-2.810 8.59-8.59
8 2 0 | ἀλλʼ ἐδάμη ὑπὸ χερσὶ ποδώκεος Αἰακίδαο ἐν ποταμῷ | 2.860-2.861 2.874-2.875
8 11 10 | οἳ δʼ ὅτε δὴ σχεδὸν ἦσαν ἐπʼ ἀλλήλοισιν | 3.15-3.15 5.14-5.14 5.630-5.630 5.850-5.850 6.121-6.121 11.232-11.232 13.604-13.604 16.462-16.462 20.176-20.176 21.148-21.148 22.248-22.248
8 5 4 | αὐτίκα δʼ ἐξ ὀχέων σὺν τεύχεσιν ἆλτο χαμᾶζε | 3.29-3.29 5.494-5.494 6.103-6.103 12.81-12.81 13.749-13.749
8 6 0 | ἂψ δʼ ἑτάρων εἰς ἔθνος ἐχάζετο κῆρʼ ἀλεείνων | 3.32-3.32 11.585-11.585 13.566-13.566 13.596-13.596 13.648-13.648 14.408-14.408
8 3 2 | τὸν δʼ αὖτε προσέειπεν Ἀλέξανδρος θεοειδής Ἕκτορ ἐπεί | 3.58-3.59 6.332-6.333 13.774-13.775
8 2 0 | οἳ δʼ ἄλλοι φιλότητα καὶ ὅρκια πιστὰ ταμόντες | 3.73-3.73 3.256-3.256
8 2 0 | Λάμπόν τε Κλυτίον θʼ Ἱκετάονά τʼ ὄζον Ἄρηος | 3.147-3.147 20.238-20.238
8 2 0 | οἳ δʼ ἐπεὶ οὖν ἑκάτερθεν ὁμίλου θωρήχθησαν ἐς | 3.340-3.341 23.813-23.814
8 2 0 | προΐει δολιχόσκιον ἔγχος καὶ βάλε Πριαμίδαο κατʼ ἀσπίδα | 3.355-3.356 7.249-7.250
8 2 0 | δʼ ᾤμωξεν ἰδὼν εἰς οὐρανὸν εὐρύν Ζεῦ πάτερ | 3.364-3.365 21.272-21.273
8 2 0 | εἰ μὴ ἄρʼ ὀξὺ νόησε Διὸς θυγάτηρ Ἀφροδίτη | 3.374-3.374 5.312-5.312
8 2 0 | φιλότητι τραπείομεν εὐνηθέντε οὐ γάρ πώ ποτέ μʼ | 3.441-3.442 14.314-14.315
8 2 0 | ἀτὰρ οὔ τοι πάντες ἐπαινέομεν θεοὶ ἄλλοι τὴν | 4.29-4.30 22.181-22.182
8 3 2 | Ἴλιος ἱρὴ καὶ Πρίαμος καὶ λαὸς ἐϋμμελίω Πριάμοιο | 4.46-4.47 4.164-4.165 6.448-6.449
8 4 3 | ὣς φάτο τῷ δʼ ἄρα θυμὸν ἐνὶ στήθεσσιν | 4.208-4.208 6.51-6.51 11.804-11.804 13.468-13.468
8 5 0 | τὸν δʼ αὖτʼ Ἰδομενεὺς Κρητῶν ἀγὸς ἀντίον ηὔδα | 4.265-4.265 13.221-13.221 13.259-13.259 13.274-13.274 13.311-13.311
8 2 0 | καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα ὦ γέρον | 4.312-4.313 8.101-8.102
8 3 2 | τὸν δʼ ἠμείβετʼ ἔπειτα Γερήνιος ἱππότα Νέστωρ Ἀτρεΐδη | 4.317-4.318 9.162-9.163 10.102-10.103
8 3 0 | τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη κρατερὸς Διομήδης | 4.411-4.411 5.251-5.251 10.446-10.446
8 2 0 | ἀλλʼ ἄγε δὴ καὶ νῶϊ μεδώμεθα θούριδος ἀλκῆς | 4.418-4.418 5.718-5.718
8 6 2 | δούπησεν δὲ πεσών ἀράβησε δὲ τεύχεʼ ἐπʼ αὐτῷ | 4.504-4.504 5.42-5.42 5.540-5.540 13.187-13.187 17.50-17.50 17.311-17.311
8 3 2 | χώρησαν δʼ ὑπό τε πρόμαχοι καὶ φαίδιμος Ἕκτωρ | 4.505-4.505 16.588-16.588 17.316-17.316
8 2 0 | τοῦ δʼ οὐχ ἅλιον βέλος ἔκφυγε χειρός ἀλλʼ | 5.18-5.19 16.480-16.481
8 2 0 | Ἆρες Ἄρες βροτολοιγὲ μιαιφόνε τειχεσιπλῆτα οὐκ ἂν δὴ | 5.31-5.32 5.455-5.456
8 2 0 | τῷ δʼ ἐπὶ μακρὸν ἄϋσε Λυκάονος ἀγλαὸς υἱός | 5.101-5.101 5.283-5.283
8 2 0 | ἴμεν ἄν τε μάχην καὶ ἀνὰ κλόνον ἐγχειάων | 5.167-5.167 20.319-20.319
8 2 0 | τὸν δʼ αὖτε προσέειπε Λυκάονος ἀγλαὸς υἱός Αἰνεία | 5.179-5.180 5.229-5.230
8 2 0 | ἵπποι δʼ οὐ παρέασι καὶ ἅρματα τῶν κʼ | 5.192-5.192 14.299-14.299
8 2 0 | μάστιξεν δʼ ἐλάαν τὼ δʼ οὐκ ἀέκοντε πετέσθην | 5.366-5.366 8.45-8.45
8 4 3 | ἀλλʼ ὅτε δὴ τὸ τέταρτον ἐπέσσυτο δαίμονι ἶσος | 5.438-5.438 16.705-16.705 16.786-16.786 20.447-20.447
8 2 0 | ὣς εἰπὼν ὄτρυνε μένος καὶ θυμὸν ἑκάστου ἔνθʼ | 5.470-5.471 15.514-15.515
8 2 0 | πάρα εἷς γε θεῶν ὃς λοιγὸν ἀμύνει καὶ | 5.603-5.604 20.98-20.99
8 3 2 | μάστιξεν δʼ ἵππους τὼ δʼ οὐκ ἀέκοντε πετέσθην | 5.768-5.768 10.530-10.530 11.519-11.519
8 2 0 | νῦν δὲ ἑκὰς πόλιος κοίλῃς ἐπὶ νηυσὶ μάχονται | 5.791-5.791 13.107-13.107
8 3 2 | ἄστύ τε καὶ Τρώων ἀλόχους καὶ νήπια τέκνα | 6.95-6.95 6.276-6.276 6.310-6.310
8 2 0 | ταύτης τοι γενεῆς τε καὶ αἵματος εὔχομαι εἶναι | 6.211-6.211 20.241-20.241
8 2 0 | θάλαμοι ξεστοῖο λίθοιο πλησίον ἀλλήλων δεδμημένοι ἔνθα δὲ | 6.244-6.245 6.248-6.249
8 2 0 | τὴν δʼ ἠμείβετʼ ἔπειτα μέγας κορυθαίολος Ἕκτωρ μή | 6.263-6.264 6.359-6.360
8 4 2 | ὄφρʼ εἴπω τά με θυμὸς ἐνὶ στήθεσσι κελεύει | 7.68-7.68 7.349-7.349 7.369-7.369 8.6-8.6
8 2 0 | εἴθʼ ὣς ἡβώοιμι βίη δέ μοι ἔμπεδος εἴη | 7.157-7.157 11.670-11.670
8 3 0 | Αἴας δʼ ἐγγύθεν ἦλθε φέρων σάκος ἠΰτε πύργον | 7.219-7.219 11.485-11.485 17.128-17.128
8 2 0 | τὸν δʼ αὖτε προσέειπε μέγας κορυθαίολος Ἕκτωρ Αἶαν | 7.233-7.234 7.287-7.288
8 2 0 | νὺξ δʼ ἤδη τελέθει ἀγαθὸν καὶ νυκτὶ πιθέσθαι | 7.282-7.282 7.293-7.293
8 2 0 | οἳ δʼ ὅτε δὴ κλισίῃσιν ἐν Ἀτρεΐδαο γένοντο | 7.313-7.313 9.669-9.669
8 2 0 | ὣς ἔφαθʼ οἳ δʼ ἄρα πάντες ἐπῄνησαν βασιλῆες | 7.344-7.344 9.710-9.710
8 2 0 | δʼ ἤτοι κλέος ἔσται ὅσον τʼ ἐπικίδναται ἠώς | 7.451-7.451 7.458-7.458
8 2 0 | Ἀχαιοὶ οἴχωνται σὺν νηυσὶ φίλην ἐς πατρίδα γαῖαν | 7.459-7.460 15.498-15.499
8 3 0 | ἀλλὰ τόδʼ αἰνὸν ἄχος κραδίην καὶ θυμὸν ἱκάνει | 8.147-8.147 15.208-15.208 16.52-16.52
8 2 0 | ὣς φάτο τὸν δὲ πατὴρ ὀλοφύρατο δάκρυ χέοντα | 8.245-8.245 17.648-17.648
8 2 0 | ὑφʼ ἅρμασιν ὠκέας ἵππους αὐτὰς δʼ ἐκ δίφρου | 8.402-8.403 8.416-8.417
8 2 0 | βῆ δʼ ἐξ Ἰδαίων ὀρέων ἐς μακρὸν Ὄλυμπον | 8.410-8.410 15.79-15.79
8 2 0 | βόας καὶ ἴφια μῆλα καρπαλίμως οἶνον δὲ μελίφρονα | 8.505-8.506 8.545-8.546
8 2 0 | σῖτόν τʼ ἐκ μεγάρων ἐπὶ δὲ ξύλα πολλὰ | 8.507-8.507 8.547-8.547
