74 2 0 | εὕδεις Ἀτρέος υἱὲ δαΐφρονος ἱπποδάμοιο οὐ χρὴ παννύχιον εὕδειν βουληφόρον ἄνδρα ᾧ λαοί τʼ ἐπιτετράφαται καὶ τόσσα μέμηλε νῦν δʼ ἐμέθεν ξύνες ὦκα Διὸς δέ τοι ἄγγελός εἰμι ὃς σεῦ ἄνευθεν ἐὼν μέγα κήδεται ἠδʼ ἐλεαίρει θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιοὺς πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν Τρώων οὐ γὰρ ἔτʼ ἀμφὶς Ὀλύμπια δώματʼ ἔχοντες ἀθάνατοι φράζονται ἐπέγναμψεν γὰρ ἅπαντας Ἥρη λισσομένη Τρώεσσι δὲ κήδεʼ ἐφῆπται ἐκ Διός ἀλλὰ σὺ σῇσιν ἔχε
17 2 0 | αὔδα ὅ τι φρονέεις τελέσαι δέ με θυμὸς ἄνωγεν εἰ δύναμαι τελέσαι γε καὶ εἰ τετελεσμένον ἐστίν
16 2 0 | ὣς ἔφατʼ εὐχόμενος τοῦ δʼ ἔκλυε Παλλὰς Ἀθήνη γυῖα δʼ ἔθηκεν ἐλαφρά πόδας καὶ χεῖρας ὕπερθεν
16 2 0 | ἣ δʼ οὐκ ἔγχος ἔρυτο διὰ πρὸ δὲ εἴσατο χαλκός νειαίρῃ δʼ ἐν γαστρὶ διὰ ζωστῆρος
16 2 0 | κειμήλια κεῖται χαλκός τε χρυσός τε πολύκμητός τε σίδηρος τῶν κέν τοι χαρίσαιτο πατὴρ ἀπερείσιʼ ἄποινα
16 2 0 | κατʼ ἀσπίδα πάντοσʼ ἐΐσην διὰ μὲν ἀσπίδος ἦλθε φαεινῆς ὄβριμον ἔγχος καὶ διὰ θώρηκος πολυδαιδάλου ἠρήρειστο
16 3 2 | ἐκέκλετο μακρὸν ἀΰσας Τρῶες καὶ Λύκιοι καὶ Δάρδανοι ἀγχιμαχηταὶ ἀνέρες ἔστε φίλοι μνήσασθε δὲ θούριδος ἀλκῆς
16 2 0 | ἔκ τʼ ἔφανεν πᾶσαι σκοπιαὶ καὶ πρώονες ἄκροι καὶ νάπαι οὐρανόθεν δʼ ἄρʼ ὑπερράγη ἄσπετος αἰθήρ
16 3 0 | οἳ δʼ ἐπʼ ὀνείαθʼ ἑτοῖμα προκείμενα χεῖρας ἴαλλον αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο
16 2 0 | κε μετʼ Ἀργείην Ἑλένην κάλλισται ἔωσιν εἰ δέ κεν Ἄργος ἱκοίμεθʼ Ἀχαιϊκὸν οὖθαρ ἀρούρης γαμβρός κέν
16 2 0 | μάστιξεν δʼ ἵππους τὼ δʼ οὐκ ἀέκοντε πετέσθην νῆας ἔπι γλαφυράς τῇ γὰρ φίλον ἔπλετο θυμῷ
16 2 0 | ἄριστοι ἐν νηυσὶν κέαται βεβλημένοι οὐτάμενοί τε βέβληται μὲν ὃ Τυδεΐδης κρατερὸς Διομήδης οὔτασται δʼ Ὀδυσεὺς
16 2 0 | ὣς φάτο Πουλυδάμας ἅδε δʼ Ἕκτορι μῦθος ἀπήμων αὐτίκα δʼ ἐξ ὀχέων σὺν τεύχεσιν ἆλτο χαμᾶζε
16 2 0 | τε Δηΐπυρόν τε Μηριόνην τε καὶ Ἀντίλοχον μήστωρας ἀϋτῆς τοὺς ὅ γʼ ἐποτρύνων ἔπεα πτερόεντα προσηύδα
16 2 0 | Ἕκτορι καὶ Τρώεσσι χαριζόμενος τάχα δʼ αὐτῷ ἦλθε κακόν τό οἱ οὔ τις ἐρύκακεν ἱεμένων περ
16 2 0 | κωπήεντι πᾶν δʼ ὑπεθερμάνθη ξίφος αἵματι τὸν δὲ κατʼ ὄσσε ἔλλαβε πορφύρεος θάνατος καὶ μοῖρα κραταιή
16 2 0 | ὀχθήσας δʼ ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν ὢ πόποι ἦ μέγα θαῦμα τόδʼ ὀφθαλμοῖσιν ὁρῶμαι
16 2 0 | χαῖρέ μοι ὦ Πάτροκλε καὶ εἰν Ἀΐδαο δόμοισι πάντα γὰρ ἤδη τοι τελέω τὰ πάροιθεν ὑπέστην
15 2 0 | γνῷ δὲ καὶ Ἀτρεΐδης εὐρὺ κρείων Ἀγαμέμνων ἣν ἄτην ὅ τʼ ἄριστον Ἀχαιῶν οὐδὲν ἔτισεν
15 3 2 | δαίνυντʼ οὐδέ τι θυμὸς ἐδεύετο δαιτὸς ἐΐσης αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο
15 2 0 | τὸν δʼ αὖτε προσέειπεν Ἀλέξανδρος θεοειδής Ἕκτορ ἐπεί με κατʼ αἶσαν ἐνείκεσας οὐδʼ ὑπὲρ αἶσαν
15 2 0 | ὣς ἔφαθʼ οἳ δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ τοῖσι δὲ καὶ μετέειπε βοὴν ἀγαθὸς
15 2 0 | κνημῖδας μὲν πρῶτα περὶ κνήμῃσιν ἔθηκε καλάς ἀργυρέοισιν ἐπισφυρίοις ἀραρυίας δεύτερον αὖ θώρηκα περὶ στήθεσσιν
15 3 2 | ἀμφὶ δʼ ἄρʼ ὤμοισιν βάλετο ξίφος ἀργυρόηλον χάλκεον αὐτὰρ ἔπειτα σάκος μέγα τε στιβαρόν τε
15 2 0 | δʼ Ἀπόλλωνι Λυκηγενέϊ κλυτοτόξῳ ἀρνῶν πρωτογόνων ῥέξειν κλειτὴν ἑκατόμβην οἴκαδε νοστήσας ἱερῆς εἰς ἄστυ Ζελείης
15 2 0 | οὐδὲ τοκεῦσι θρέπτρα φίλοις ἀπέδωκε μινυνθάδιος δέ οἱ αἰὼν ἔπλεθʼ ὑπʼ Αἴαντος μεγαθύμου δουρὶ δαμέντι
15 2 0 | δʼ ὑπὲρ ὦμον ἀριστερὸν ἤλυθʼ ἀκωκὴ ἔγχεος οὐδʼ ἔβαλʼ αὐτόν ὃ δʼ ὕστερος ὄρνυτο χαλκῷ
15 2 0 | τίς νύ σε τοιάδʼ ἔρεξε φίλον τέκος Οὐρανιώνων μαψιδίως ὡς εἴ τι κακὸν ῥέζουσαν ἐνωπῇ;
15 2 0 | εἰ δʼ ἐθέλεις καὶ ταῦτα δαήμεναι ὄφρʼ ἐῢ εἰδῇς ἡμετέρην γενεήν πολλοὶ δέ μιν ἄνδρες
15 2 0 | σῶμα δὲ οἴκαδʼ ἐμὸν δόμεναι πάλιν ὄφρα πυρός με Τρῶες καὶ Τρώων ἄλοχοι λελάχωσι θανόντα
15 2 0 | κέκλυτέ μευ Τρῶες καὶ Δάρδανοι ἠδʼ ἐπίκουροι ὄφρʼ εἴπω τά με θυμὸς ἐνὶ στήθεσσι κελεύει
15 2 0 | παρὰ νηυσὶν ἐρητύοντο μένοντες ἀλλήλοισί τε κεκλόμενοι καὶ πᾶσι θεοῖσι χεῖρας ἀνίσχοντες μεγάλʼ εὐχετόωντο ἕκαστος
15 2 0 | δὴν δʼ ἄνεῳ ἦσαν τετιηότες υἷες Ἀχαιῶν ὀψὲ δὲ δὴ μετέειπε βοὴν ἀγαθὸς Διομήδης Ἀτρεΐδη
15 2 0 | κνημῖδας μὲν πρῶτα περὶ κνήμῃσιν ἔθηκε καλὰς ἀργυρέοισιν ἐπισφυρίοις ἀραρυίας δεύτερον αὖ θώρηκα περὶ στήθεσσιν
15 2 0 | ὣς ἔφατʼ οὐδʼ ἀπίθησε ποδήνεμος ὠκέα Ἶρις βῆ δὲ κατʼ Ἰδαίων ὀρέων εἰς Ἴλιον ἱρήν
15 2 0 | υἷες Ἀχαιῶν τειρόμενοι ὀλίγη δέ τʼ ἀνάπνευσις πολέμοιο ῥεῖα δέ κʼ ἀκμῆτες κεκμηότας ἄνδρας ἀϋτῇ
15 2 0 | οἳ μὲν γὰρ δὴ πάντες ὅσοι πάρος ἦσαν ἄριστοι ἐν νηυσὶν κέαται βεβλημένοι οὐτάμενοί τε
15 2 0 | βριθὺ μέγα στιβαρόν τὸ μὲν οὐ δύνατʼ ἄλλος Ἀχαιῶν πάλλειν ἀλλά μιν οἶος ἐπίστατο πῆλαι
15 2 0 | Πηλιάδα μελίην τὴν πατρὶ φίλῳ πόρε Χείρων Πηλίου ἐκ κορυφῆς φόνον ἔμμεναι ἡρώεσσιν ἵππους δʼ
15 2 0 | πέμπε δέ μιν πομποῖσιν ἅμα κραιπνοῖσι φέρεσθαι ὕπνῳ καὶ θανάτῳ διδυμάοσιν οἵ ῥά μιν ὦκα
15 2 0 | ἀλλὰ τὰ μὲν προτετύχθαι ἐάσομεν ἀχνύμενοί περ θυμὸν ἐνὶ στήθεσσι φίλον δαμάσαντες ἀνάγκῃ νῦν δʼ
15 2 0 | κῆρα δʼ ἐγὼ τότε δέξομαι ὁππότε κεν δὴ Ζεὺς ἐθέλῃ τελέσαι ἠδʼ ἀθάνατοι θεοὶ ἄλλοι
15 2 0 | οἳ δʼ ὅτε δὴ σχεδὸν ἦσαν ἐπʼ ἀλλήλοισιν ἰόντες τὸν πρότερος προσέειπε ποδάρκης δῖος Ἀχιλλεύς
15 3 0 | λύσασθαι φίλον υἱὸν ἰόντʼ ἐπὶ νῆας Ἀχαιῶν δῶρα δʼ Ἀχιλλῆϊ φερέμεν τά κε θυμὸν ἰήνῃ
15 2 0 | ἐπὶ νῆας Ἀχαιῶν ἐλθέμεν οἶος ἀνδρὸς ἐς ὀφθαλμοὺς ὅς τοι πολέας τε καὶ ἐσθλοὺς υἱέας
15 2 0 | ἐγὼ πανάποτμος ἐπεὶ τέκον υἷας ἀρίστους Τροίῃ ἐν εὐρείῃ τῶν δʼ οὔ τινά φημι λελεῖφθαι
14 2 0 | οὐδέ τί μιν προσεφώνεον οὐδʼ ἐρέοντο αὐτὰρ ὃ ἔγνω ᾗσιν ἐνὶ φρεσὶ φώνησέν τε
14 2 0 | τώ κε τάχʼ ἠμύσειε πόλις Πριάμοιο ἄνακτος χερσὶν ὑφʼ ἡμετέρῃσιν ἁλοῦσά τε περθομένη τε
14 2 0 | ἅμα τῷ γε δύω Ἀντήνορος υἷε Ἀρχέλοχός τʼ Ἀκάμας τε μάχης εὖ εἰδότε πάσης
14 2 0 | μέγα μῦθον ἀκούσας καί ῥʼ ἐς μέσσον ἰὼν Τρώων ἀνέεργε φάλαγγας μέσσου δουρὸς ἑλών
14 2 0 | ἀμφότερον γενεῇ τε καὶ οὕνεκα σὴ παράκοιτις κέκλημαι σὺ δὲ πᾶσι μετʼ ἀθανάτοισιν ἀνάσσεις
14 2 0 | τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη πολύμητις Ὀδυσσεύς Ἀτρεΐδη ποῖόν σε ἔπος φύγεν ἕρκος
14 2 0 | χώρησαν δʼ ὑπό τε πρόμαχοι καὶ φαίδιμος Ἕκτωρ Ἀργεῖοι δὲ μέγα ἴαχον ἐρύσαντο δὲ
14 2 0 | κέκλυτέ μευ πάντές τε θεοὶ πᾶσαί τε θέαιναι ὄφρʼ εἴπω τά με θυμὸς ἐνὶ
14 2 0 | καὶ τότε δὴ χρύσεια πατὴρ ἐτίταινε τάλαντα ἐν δʼ ἐτίθει δύο κῆρε τανηλεγέος θανάτοιο
14 2 0 | ἐν νήεσσι φίλην ἐς πατρίδʼ ἕπηται αὔριον ἢν ἐθέλῃσιν ἀνάγκῃ δʼ οὔ τί μιν
14 2 0 | ὣς ἔφαθʼ οἳ δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ μῦθον ἀγασσάμενοι μάλα γὰρ κρατερῶς
14 2 0 | ἡνιόχῳ μὲν ἔπειτα ἑῷ ἐπέτελλεν ἕκαστος ἵππους εὖ κατὰ κόσμον ἐρυκέμεν αὖθʼ ἐπὶ τάφρῳ
14 2 0 | αὐτὰρ ὃ τῶν ἄλλων ἐπεπωλεῖτο στίχας ἀνδρῶν ἔγχεΐ τʼ ἄορί τε μεγάλοισί τε χερμαδίοισιν
14 2 0 | ἐς δίφρον δʼ ἀνόρουσε καὶ ἡνιόχῳ ἐπέτελλε νηυσὶν ἔπι γλαφυρῇσιν ἐλαυνέμεν ἤχθετο γὰρ κῆρ
14 2 0 | ἀπόσχωνται πολέμοιο Τρῶες ἀναπνεύσωσι δʼ ἀρήϊοι υἷες Ἀχαιῶν τειρόμενοι ὀλίγη δέ τʼ ἀνάπνευσις πολέμοιο
14 2 0 | αὐτὰρ ἐγὼ κεῖσʼ εἶμι καὶ ἀντιόω πολέμοιο αἶψα δʼ ἐλεύσομαι αὖτις ἐπὴν εὖ τοῖς
14 2 0 | αἰχμὴ δʼ Αἰνείαο κραδαινομένη κατὰ γαίης ᾤχετʼ ἐπεί ῥʼ ἅλιον στιβαρῆς ἀπὸ χειρὸς ὄρουσεν
14 2 0 | διʼ ὤμου δʼ ὄβριμον ἔγχος ἔσχεν ὃ δʼ ἐν κονίῃσι πεσὼν ἕλε γαῖαν ἀγοστῷ
14 2 0 | κεφαλήν ἣ δʼ ἄνδιχα πᾶσα κεάσθη ἐν κόρυθι βριαρῇ ὃ δʼ ἄρα πρηνὴς ἐπὶ
14 2 0 | ἀλλʼ ὅτε δὴ τὸ τέταρτον ἐπέσσυτο δαίμονι ἶσος δεινὰ δʼ ὁμοκλήσας ἔπεα πτερόεντα προσηύδα
14 2 0 | τὸν δὲ μάλʼ αἶψʼ ἐνόησε μάχης ἐπʼ ἀριστερὰ πάσης θαρσύνονθʼ ἑτάρους καὶ ἐποτρύνοντα μάχεσθαι
14 2 0 | ἐν μεγάροισι πάϊς δʼ ἔτι νήπιος αὔτως ὃν τέκομεν σύ τʼ ἐγώ τε δυσάμμοροι
14 2 0 | στῆ δʼ ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν Ἀτρεΐδη τε καὶ ἄλλοι ἐϋκνήμιδες Ἀχαιοὶ
14 2 0 | στῆ δʼ ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν ὄρνυσθʼ οἳ καὶ τούτου ἀέθλου πειρήσεσθε
13 2 0 | ἀγανοῖς ἐπέεσσιν ἐρήτυε φῶτα ἕκαστον μηδὲ ἔα νῆας ἅλα δʼ ἑλκέμεν ἀμφιελίσσας ὣς
13 2 0 | κατὰ δʼ ἡνία τεῖνεν ὀπίσσω πὰρ δέ οἱ Ἀντήνωρ περικαλλέα βήσετο δίφρον τὼ
13 2 0 | πειρᾶν δʼ ὥς κε Τρῶες ὑπερκύδαντας Ἀχαιοὺς ἄρξωσι πρότεροι ὑπὲρ ὅρκια δηλήσασθαι ὣς
13 2 0 | παρʼ ὀμφαλόν ἐκ δʼ ἄρα πᾶσαι χύντο χαμαὶ χολάδες τὸν δὲ σκότος ὄσσε
13 2 0 | μεταφρένῳ ἐν δόρυ πῆξεν ὤμων μεσσηγύς διὰ δὲ στήθεσφιν ἔλασσε δούπησεν δὲ πεσών
13 2 0 | τῷ δʼ ἐπὶ Παιήων ὀδυνήφατα φάρμακα πάσσων ἠκέσατʼ οὐ μὲν γάρ τι καταθνητός
13 2 0 | ἔγχος ἐσπάσατʼ οὐδʼ ἄρʼ ἔτʼ ἄλλα δυνήσατο τεύχεα καλὰ ὤμοιιν ἀφελέσθαι ἐπείγετο γὰρ
13 2 0 | ἔν τʼ ἄρα οἱ φῦ χειρὶ ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζε τέκνον
13 2 0 | μίστυλλόν τʼ ἄρʼ ἐπισταμένως πεῖράν τʼ ὀβελοῖσιν ὄπτησάν τε περιφραδέως ἐρύσαντό τε πάντα
13 2 0 | ὣς ἔφαθʼ οἳ δʼ ἄρα πάντες ἐπίαχον υἷες Ἀχαιῶν μῦθον ἀγασσάμενοι Διομήδεος ἱπποδάμοιο
13 2 0 | οὐδέ κεν ἐς δεκάτους περιτελλομένους ἐνιαυτοὺς ἕλκεʼ ἀπαλθήσεσθον ἅ κεν μάρπτῃσι κεραυνός ὄφρα
13 2 0 | τιοίμην δʼ ὡς τίετʼ Ἀθηναίη καὶ Ἀπόλλων ὡς νῦν ἡμέρη ἥδε κακὸν φέρει
13 2 0 | χέων ὥς τε κρήνη μελάνυδρος ἥ τε κατʼ αἰγίλιπος πέτρης δνοφερὸν χέει ὕδωρ
13 2 0 | εἰσι θύγατρες ἐνὶ μεγάρῳ εὐπήκτῳ Χρυσόθεμις καὶ Λαοδίκη καὶ Ἰφιάνασσα τάων ἥν κʼ
13 2 0 | ἔνδυνε περὶ στήθεσσι χιτῶνα ποσσὶ δʼ ὑπὸ λιπαροῖσιν ἐδήσατο καλὰ πέδιλα ἀμφὶ δʼ
13 2 0 | ὣς Τρῶες καὶ Ἀχαιοὶ ἐπʼ ἀλλήλοισι θορόντες δῄουν οὐδʼ ἕτεροι μνώοντʼ ὀλοοῖο φόβοιο
13 3 2 | Τρωσί τε καὶ Λυκίοισιν ἐκέκλετο μακρὸν ἀΰσας Τρῶες καὶ Λύκιοι καὶ Δάρδανοι ἀγχιμαχηταὶ
13 2 0 | περησέμεναι μεμαῶσιν αἰετὸς ὑψιπέτης ἐπʼ ἀριστερὰ λαὸν ἐέργων φοινήεντα δράκοντα φέρων ὀνύχεσσι πέλωρον
13 2 0 | ἀκόντισε δουρὶ φαεινῷ ἀλλʼ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος τυτθόν ὃ
13 2 0 | ἐπὶ γαίῃ κεῖτο ταθείς ἐκ δʼ αἷμα μέλαν ῥέε δεῦε δὲ γαῖαν τὸν
13 3 0 | ἀλλʼ ὅτε δὴ πόρον ἷξον ἐϋρρεῖος ποταμοῖο Ξάνθου δινήεντος ὃν ἀθάνατος τέκετο Ζεύς
13 2 0 | μάχης ἠδὲ πτολέμοιο ἔρχεσθαι μετὰ φῦλα θεῶν ἢ εἰς ἅλα δῖαν εἰ δέ
13 2 0 | τὸν δʼ ἠμείβετʼ ἔπειτα βοῶπις πότνια Ἥρη αἰνότατε Κρονίδη ποῖον τὸν μῦθον ἔειπες
13 2 0 | αὐτοί περ φραζώμεθα μῆτιν ἀρίστην ἠμὲν ὅπως τὸν νεκρὸν ἐρύσσομεν ἠδὲ καὶ αὐτοὶ
13 2 0 | ὀχθήσας δʼ ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν ὤ μοι ἐγών εἰ μέν
13 3 2 | στῆ δʼ ὀρθὸς καὶ μῦθον ἐν Ἀργείοισιν ἔειπεν ὄρνυσθʼ οἳ καὶ τούτου ἀέθλου
12 2 0 | τέκνον τί κλαίεις; τί δέ σε φρένας ἵκετο πένθος; ἐξαύδα μὴ κεῦθε
12 3 2 | τὸν δʼ ἠμείβετʼ ἔπειτα βοῶπις πότνια Ἥρη αἰνότατε Κρονίδη ποῖον τὸν μῦθον
12 2 0 | δὲ κάρη κομόωντας Ἀχαιούς οἳ μὲν ἐκήρυσσον τοὶ δʼ ἠγείροντο μάλʼ ὦκα
12 2 0 | Ἀργείην Ἑλένην ἧς εἵνεκα πολλοὶ Ἀχαιῶν ἐν Τροίῃ ἀπόλοντο φίλης ἀπὸ πατρίδος
12 2 0 | ἀλλʼ ὃ μὲν ἐν νήεσσι κορωνίσι ποντοπόροισι κεῖτʼ ἀπομηνίσας Ἀγαμέμνονι ποιμένι λαῶν
12 2 0 | οὐδʼ ἔρρηξεν χαλκός ἀνεγνάμφθη δέ οἱ αἰχμὴ ἀσπίδʼ ἐνὶ κρατερῇ ὃ δὲ
12 2 0 | ὣς εἰπὼν ὄτρυνε πάρος μεμαυῖαν Ἀθήνην βῆ δὲ κατʼ Οὐλύμποιο καρήνων ἀΐξασα
12 2 0 | γνὺξ ἐριπὼν καὶ ἐρείσατο χειρὶ παχείῃ γαίης ἀμφὶ δὲ ὄσσε κελαινὴ νὺξ
12 2 0 | σχεδὸν οὔτασε χεῖρʼ ἐπὶ καρπῷ αὐτὰρ ἔπειτʼ αὐτῷ μοι ἐπέσσυτο δαίμονι ἶσος
12 2 0 | κατὰ στίχας ὦρτο δʼ ἐπʼ αὐτοὺς κεκλήγων ἅμα δὲ Τρώων εἵποντο φάλαγγες
12 2 0 | ἐμῷ δʼ ὑπὸ δουρὶ δαμέντα εὖχος ἐμοὶ δώσειν ψυχὴν δʼ Ἄϊδι κλυτοπώλῳ
12 2 0 | ἣ μὲν ἐποιχομένη χρυσάμπυκας ἔντυεν ἵππους Ἥρη πρέσβα θεὰ θυγάτηρ μεγάλοιο Κρόνοιο
12 2 0 | ὅσσόν τʼ ἐννεάχιλοι ἐπίαχον ἢ δεκάχιλοι ἀνέρες ἐν πολέμῳ ἔριδα ξυνάγοντες Ἄρηος
12 2 0 | χαρίσαιτο πατὴρ ἀπερείσιʼ ἄποινα εἴ κεν ἐμὲ ζωὸν πεπύθοιτʼ ἐπὶ νηυσὶν Ἀχαιῶν
12 5 4 | ἔν τʼ ἄρα οἱ φῦ χειρὶ ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζε
12 2 0 | λίθον εἵλετο χειρὶ παχείῃ κείμενον ἐν πεδίῳ μέλανα τρηχύν τε μέγαν τε
12 2 0 | τῷ δὲ μεταστρεφθέντι μεταφρένῳ ἐν δόρυ πῆξεν ὤμων μεσσηγύς διὰ δὲ στήθεσφιν
12 2 0 | ἄλλον ὀϊστὸν ἀπὸ νευρῆφιν ἴαλλεν Ἕκτορος ἀντικρύ βαλέειν δέ ἑ ἵετο θυμός
12 2 0 | αὐτὰρ ἐπεὶ διά τε σκόλοπας καὶ τάφρον ἔβησαν φεύγοντες πολλοὶ δὲ δάμεν
12 2 0 | πρῶϊ δʼ ὑπηοῖοι σὺν τεύχεσι θωρηχθέντες νηυσὶν ἔπι γλαφυρῇσιν ἐγείρομεν ὀξὺν Ἄρηα
12 2 0 | τὸν δʼ ἠμείβετʼ ἔπειτα Γερήνιος ἱππότα Νέστωρ Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον
12 2 0 | ἐπεὶ οὐκ ἄρα τις χάρις ἦεν μάρνασθαι δηΐοισιν ἐπʼ ἀνδράσι νωλεμὲς αἰεί
12 2 0 | εἰς ὅ κʼ ἀϋτμὴ ἐν στήθεσσι μένῃ καί μοι φίλα γούνατʼ ὀρώρῃ
12 2 0 | δʼ ἐπιστροφάδην τῶν δὲ στόνος ὄρνυτʼ ἀεικὴς ἄορι θεινομένων ἐρυθαίνετο δʼ αἵματι
12 2 0 | ἀμφοτέρω μὲν μᾶλλον ὃ γάρ κʼ ὄχʼ ἄριστον ἁπάντων εἴη ἐπεὶ τάχα
12 2 0 | ὀψομένη πολυφόρβου πείρατα γαίης Ὠκεανόν τε θεῶν γένεσιν καὶ μητέρα Τηθύν οἵ
12 2 0 | ὣς ἔφατʼ οὐδʼ ἄρα πατρὸς ἀνηκούστησεν Ἀπόλλων βῆ δὲ κατʼ Ἰδαίων ὀρέων
12 2 0 | τοῖσι δὲ Πηλεΐδης ἁδινοῦ ἐξῆρχε γόοιο χεῖρας ἐπʼ ἀνδροφόνους θέμενος στήθεσσιν ἑταίρου
12 2 0 | τὸν δʼ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον
12 3 2 | οἳ δʼ ὅτε δὴ σχεδὸν ἦσαν ἐπʼ ἀλλήλοισιν ἰόντες τὸν πρότερος προσέειπε
12 2 0 | δὲ νεκροὺς πολλούς οἵ ῥα κατʼ αὐτὸν ἅλις ἔσαν οὓς κτάνʼ Ἀχιλλεύς
11 5 0 | ἤτοι ὅ γʼ ὣς εἰπὼν κατʼ ἄρʼ ἕζετο τοῖσι δʼ ἀνέστη
11 2 0 | ἧκε θεὰ λευκώλενος Ἥρη ἄμφω ὁμῶς θυμῷ φιλέουσά τε κηδομένη τε
11 2 0 | Μυρμιδόνων δʼ ἐπί τε κλισίας καὶ νῆας ἱκέσθην τὸν δʼ εὗρον
11 2 0 | χειρί τέ μιν κατέρεξεν ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζε τέκνον
11 2 0 | ὧδε δέ τις εἴπεσκεν ἰδὼν ἐς πλησίον ἄλλον ὢ πόποι ἦ
11 2 0 | Ἄσιος Ὑρτακίδης ὃν Ἀρίσβηθεν φέρον ἵπποι αἴθωνες μεγάλοι ποταμοῦ ἄπο Σελλήεντος
11 2 0 | Ἕκτωρ δὲ μετʼ ἀμφοτέροισιν ἔειπε κέκλυτέ μευ Τρῶες καὶ ἐϋκνήμιδες Ἀχαιοὶ
11 2 0 | ἀποτινέμεν ἥν τινʼ ἔοικεν ἥ τε καὶ ἐσσομένοισι μετʼ ἀνθρώποισι πέληται
11 2 0 | λαοὶ δʼ ἠρήσαντο θεοῖσι δὲ χεῖρας ἀνέσχον ὧδε δέ τις εἴπεσκεν
11 2 0 | καί νύ κεν εἴρυσσέν τε καὶ ἄσπετον ἤρατο κῦδος εἰ μὴ
11 2 0 | ἑσταότʼ ἀμφὶ δέ μιν κρατεραὶ στίχες ἀσπιστάων λαῶν οἵ οἱ ἕποντο
11 2 0 | ὃ δʼ ὕπτιος ἐν κονίῃσι κάππεσεν ἄμφω χεῖρε φίλοις ἑτάροισι πετάσσας
11 2 0 | μάστιγα καὶ ἡνία σιγαλόεντα δέξαι ἐγὼ δʼ ἵππων ἀποβήσομαι ὄφρα μάχωμαι
11 2 0 | ἄλλο δέ τοι ἐρέω σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσιν αἴ
11 2 0 | αἴ κε τύχωμι ἦ ῥα καὶ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος καὶ
11 2 0 | πρίν γʼ ἢ ἕτερόν γε πεσόντα αἵματος ἆσαι Ἄρηα ταλαύρινον πολεμιστήν
11 3 2 | οἷοι νῦν βροτοί εἰσʼ ὃ δέ μιν ῥέα πάλλε καὶ οἶος
11 2 0 | μή τις Δαναῶν ταχυπώλων χαλκὸν ἐνὶ στήθεσσι βαλὼν ἐκ θυμὸν ἕλοιτο
11 3 2 | ἀλλʼ ὅτε δὴ τὸ τέταρτον ἐπέσσυτο δαίμονι ἶσος δεινὰ δʼ ὁμοκλήσας
11 2 0 | ἀνδρῶν πλέονες σόοι ἠὲ πέφανται φευγόντων δʼ οὔτʼ ἂρ κλέος ὄρνυται
11 2 0 | στῆ δὲ μάλʼ ἐγγὺς ἰών καὶ ἀκόντισε δουρὶ φαεινῷ καὶ βάλεν
11 2 0 | αὐτίκʼ Ἀθηναίην ἔπεα πτερόεντα προσηύδα ὢ πόποι αἰγιόχοιο Διὸς τέκος Ἀτρυτώνη
11 2 0 | τὼ δʼ οὐκ ἀέκοντε πετέσθην μεσσηγὺς γαίης τε καὶ οὐρανοῦ ἀστερόεντος
11 2 0 | λείουσιν ἐοικότες ὠμοφάγοισιν ἢ συσὶ κάπροισιν τῶν τε σθένος οὐκ ἀλαπαδνόν
11 2 0 | ζώγρει Ἀτρέος υἱέ σὺ δʼ ἄξια δέξαι ἄποινα πολλὰ δʼ ἐν
11 2 0 | ἔνθά κεν αὖτε Τρῶες ἀρηϊφίλων ὑπʼ Ἀχαιῶν Ἴλιον εἰσανέβησαν ἀναλκείῃσι δαμέντες
11 2 0 | κεν Τυδέος υἱὸν ἀπόσχῃ Ἰλίου ἱρῆς ἄγριον αἰχμητὴν κρατερὸν μήστωρα φόβοιο
11 6 5 | ἔν τʼ ἄρα οἱ φῦ χειρὶ ἔπος τʼ ἔφατʼ ἔκ τʼ
