74 2 0 | Il.2.23-Il.2.33 Il.2.60-Il.2.70 | εὕδεις Ἀτρέος υἱὲ δαΐφρονος ἱπποδάμοιο οὐ χρὴ παννύχιον εὕδειν βουληφόρον ἄνδρα ᾧ λαοί τʼ ἐπιτετράφαται καὶ τόσσα μέμηλε νῦν δʼ ἐμέθεν ξύνες ὦκα Διὸς δέ τοι ἄγγελός εἰμι ὃς σεῦ ἄνευθεν ἐὼν μέγα κήδεται ἠδʼ ἐλεαίρει θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιοὺς πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν Τρώων οὐ γὰρ ἔτʼ ἀμφὶς Ὀλύμπια δώματʼ ἔχοντες ἀθάνατοι φράζονται ἐπέγναμψεν γὰρ ἅπαντας Ἥρη λισσομένη Τρώεσσι δὲ κήδεʼ ἐφῆπται ἐκ Διός ἀλλὰ σὺ σῇσιν ἔχε
12 2 0 | Il.18.316-Il.18.317 Il.23.17-Il.23.18 | τοῖσι δὲ Πηλεΐδης ἁδινοῦ ἐξῆρχε γόοιο χεῖρας ἐπʼ ἀνδροφόνους θέμενος στήθεσσιν ἑταίρου
12 2 0 | Il.19.145-Il.19.146 Il.19.198-Il.19.199 | τὸν δʼ ἀπαμειβόμενος προσέφη πόδας ὠκὺς Ἀχιλλεύς Ἀτρεΐδη κύδιστε ἄναξ ἀνδρῶν Ἀγάμεμνον
12 3 2 | Il.20.176-Il.20.177 Il.21.148-Il.21.149 Il.22.248-Il.22.249 | οἳ δʼ ὅτε δὴ σχεδὸν ἦσαν ἐπʼ ἀλλήλοισιν ἰόντες τὸν πρότερος προσέειπε
12 2 0 | Il.21.235-Il.21.236 Il.21.343-Il.21.344 | δὲ νεκροὺς πολλούς οἵ ῥα κατʼ αὐτὸν ἅλις ἔσαν οὓς κτάνʼ Ἀχιλλεύς
11 5 0 | Il.1.68-Il.1.68 Il.1.101-Il.1.101 Il.2.76-Il.2.76 Il.7.354-Il.7.354 Il.7.365-Il.7.365 | ἤτοι ὅ γʼ ὣς εἰπὼν κατʼ ἄρʼ ἕζετο τοῖσι δʼ ἀνέστη
11 2 0 | Il.1.195-Il.1.196 Il.1.208-Il.1.209 | ἧκε θεὰ λευκώλενος Ἥρη ἄμφω ὁμῶς θυμῷ φιλέουσά τε κηδομένη τε
11 2 0 | Il.1.328-Il.1.329 Il.9.185-Il.9.186 | Μυρμιδόνων δʼ ἐπί τε κλισίας καὶ νῆας ἱκέσθην τὸν δʼ εὗρον
11 2 0 | Il.1.361-Il.1.362 Il.24.127-Il.24.128 | χειρί τέ μιν κατέρεξεν ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζε τέκνον
11 2 0 | Il.2.271-Il.2.272 Il.22.372-Il.22.373 | ὧδε δέ τις εἴπεσκεν ἰδὼν ἐς πλησίον ἄλλον ὢ πόποι ἦ
11 2 0 | Il.2.838-Il.2.839 Il.12.96-Il.12.97 | Ἄσιος Ὑρτακίδης ὃν Ἀρίσβηθεν φέρον ἵπποι αἴθωνες μεγάλοι ποταμοῦ ἄπο Σελλήεντος
11 2 0 | Il.3.85-Il.3.86 Il.7.66-Il.7.67 | Ἕκτωρ δὲ μετʼ ἀμφοτέροισιν ἔειπε κέκλυτέ μευ Τρῶες καὶ ἐϋκνήμιδες Ἀχαιοὶ
11 2 0 | Il.3.286-Il.3.287 Il.3.459-Il.3.460 | ἀποτινέμεν ἥν τινʼ ἔοικεν ἥ τε καὶ ἐσσομένοισι μετʼ ἀνθρώποισι πέληται
11 2 0 | Il.3.318-Il.3.319 Il.7.177-Il.7.178 | λαοὶ δʼ ἠρήσαντο θεοῖσι δὲ χεῖρας ἀνέσχον ὧδε δέ τις εἴπεσκεν
11 2 0 | Il.3.373-Il.3.374 Il.18.165-Il.18.166 | καί νύ κεν εἴρυσσέν τε καὶ ἄσπετον ἤρατο κῦδος εἰ μὴ
11 2 0 | Il.4.90-Il.4.91 Il.4.201-Il.4.202 | ἑσταότʼ ἀμφὶ δέ μιν κρατεραὶ στίχες ἀσπιστάων λαῶν οἵ οἱ ἕποντο
11 2 0 | Il.4.522-Il.4.523 Il.13.548-Il.13.549 | ὃ δʼ ὕπτιος ἐν κονίῃσι κάππεσεν ἄμφω χεῖρε φίλοις ἑτάροισι πετάσσας
11 2 0 | Il.5.226-Il.5.227 Il.17.479-Il.17.480 | μάστιγα καὶ ἡνία σιγαλόεντα δέξαι ἐγὼ δʼ ἵππων ἀποβήσομαι ὄφρα μάχωμαι
11 2 0 | Il.5.259-Il.5.260 Il.16.444-Il.16.445 | ἄλλο δέ τοι ἐρέω σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσιν αἴ
11 2 0 | Il.5.279-Il.5.281 Il.7.243-Il.7.245 | αἴ κε τύχωμι ἦ ῥα καὶ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος καὶ
11 2 0 | Il.5.288-Il.5.289 Il.22.266-Il.22.267 | πρίν γʼ ἢ ἕτερόν γε πεσόντα αἵματος ἆσαι Ἄρηα ταλαύρινον πολεμιστήν
11 3 2 | Il.5.304-Il.5.304 Il.12.449-Il.12.449 Il.20.287-Il.20.287 | οἷοι νῦν βροτοί εἰσʼ ὃ δέ μιν ῥέα πάλλε καὶ οἶος
11 2 0 | Il.5.316-Il.5.317 Il.5.345-Il.5.346 | μή τις Δαναῶν ταχυπώλων χαλκὸν ἐνὶ στήθεσσι βαλὼν ἐκ θυμὸν ἕλοιτο
11 3 2 | Il.5.438-Il.5.439 Il.16.705-Il.16.706 Il.20.447-Il.20.448 | ἀλλʼ ὅτε δὴ τὸ τέταρτον ἐπέσσυτο δαίμονι ἶσος δεινὰ δʼ ὁμοκλήσας
11 2 0 | Il.5.531-Il.5.532 Il.15.563-Il.15.564 | ἀνδρῶν πλέονες σόοι ἠὲ πέφανται φευγόντων δʼ οὔτʼ ἂρ κλέος ὄρνυται
11 2 0 | Il.5.611-Il.5.612 Il.17.347-Il.17.348 | στῆ δὲ μάλʼ ἐγγὺς ἰών καὶ ἀκόντισε δουρὶ φαεινῷ καὶ βάλεν
11 2 0 | Il.5.713-Il.5.714 Il.21.419-Il.21.420 | αὐτίκʼ Ἀθηναίην ἔπεα πτερόεντα προσηύδα ὢ πόποι αἰγιόχοιο Διὸς τέκος Ἀτρυτώνη
11 2 0 | Il.5.768-Il.5.769 Il.8.45-Il.8.46 | τὼ δʼ οὐκ ἀέκοντε πετέσθην μεσσηγὺς γαίης τε καὶ οὐρανοῦ ἀστερόεντος
11 2 0 | Il.5.782-Il.5.783 Il.7.256-Il.7.257 | λείουσιν ἐοικότες ὠμοφάγοισιν ἢ συσὶ κάπροισιν τῶν τε σθένος οὐκ ἀλαπαδνόν
11 2 0 | Il.6.46-Il.6.47 Il.11.131-Il.11.132 | ζώγρει Ἀτρέος υἱέ σὺ δʼ ἄξια δέξαι ἄποινα πολλὰ δʼ ἐν
11 2 0 | Il.6.73-Il.6.74 Il.17.319-Il.17.320 | ἔνθά κεν αὖτε Τρῶες ἀρηϊφίλων ὑπʼ Ἀχαιῶν Ἴλιον εἰσανέβησαν ἀναλκείῃσι δαμέντες
11 2 0 | Il.6.96-Il.6.97 Il.6.277-Il.6.278 | κεν Τυδέος υἱὸν ἀπόσχῃ Ἰλίου ἱρῆς ἄγριον αἰχμητὴν κρατερὸν μήστωρα φόβοιο
11 6 5 | Il.6.253-Il.6.253 Il.6.406-Il.6.406 Il.14.232-Il.14.232 Il.18.384-Il.18.384 Il.18.423-Il.18.423 Il.19.7-Il.19.7 | ἔν τʼ ἄρα οἱ φῦ χειρὶ ἔπος τʼ ἔφατʼ ἔκ τʼ
11 2 0 | Il.7.339-Il.7.341 Il.7.438-Il.7.440 | εὖ ἀραρυίας ὄφρα διʼ αὐτάων ἱππηλασίη ὁδὸς εἴη ἔκτοσθεν δὲ βαθεῖαν
11 3 2 | Il.8.28-Il.8.29 Il.9.430-Il.9.431 Il.9.693-Il.9.694 | δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ μῦθον ἀγασσάμενοι μάλα γὰρ κρατερῶς
11 2 0 | Il.8.67-Il.8.68 Il.16.778-Il.16.779 | τόφρα μάλʼ ἀμφοτέρων βέλεʼ ἥπτετο πῖπτε δὲ λαός ἦμος δʼ Ἠέλιος
11 2 0 | Il.8.158-Il.8.159 Il.15.589-Il.15.590 | ἐπὶ δὲ Τρῶές τε καὶ Ἕκτωρ ἠχῇ θεσπεσίῃ βέλεα στονόεντα χέοντο
11 2 0 | Il.8.379-Il.8.381 Il.13.831-Il.13.833 | κύνας ἠδʼ οἰωνοὺς δημῷ καὶ σάρκεσσι πεσὼν ἐπὶ νηυσὶν Ἀχαιῶν ὣς
11 6 0 | Il.9.79-Il.9.79 Il.14.133-Il.14.133 Il.14.378-Il.14.378 Il.15.300-Il.15.300 Il.23.54-Il.23.54 Il.23.738-Il.23.738 | ὣς ἔφαθʼ οἳ δʼ ἄρα τοῦ μάλα μὲν κλύον ἠδὲ πίθοντο
11 2 0 | Il.9.128-Il.9.129 Il.9.270-Il.9.271 | δʼ ἑπτὰ γυναῖκας ἀμύμονα ἔργα ἰδυίας Λεσβίδας ἃς ὅτε Λέσβον ἐϋκτιμένην
11 2 0 | Il.9.138-Il.9.139 Il.9.280-Il.9.281 | εἰσελθών ὅτε κεν δατεώμεθα ληΐδʼ Ἀχαιοί Τρωϊάδας δὲ γυναῖκας ἐείκοσιν αὐτὸς
11 2 0 | Il.9.148-Il.9.149 Il.9.290-Il.9.291 | πολλὰ μάλʼ ὅσσʼ οὔ πώ τις ἑῇ ἐπέδωκε θυγατρί ἑπτὰ δέ
11 2 0 | Il.9.216-Il.9.217 Il.24.625-Il.24.626 | σῖτον ἑλὼν ἐπένειμε τραπέζῃ καλοῖς ἐν κανέοισιν ἀτὰρ κρέα νεῖμεν Ἀχιλλεύς
11 2 0 | Il.9.259-Il.9.259 Il.11.790-Il.11.790 | ὣς ἐπέτελλʼ ὃ γέρων σὺ δὲ λήθεαι ἀλλʼ ἔτι καὶ νῦν
11 2 0 | Il.9.275-Il.9.276 Il.19.176-Il.19.177 | μή ποτε τῆς εὐνῆς ἐπιβήμεναι ἠδὲ μιγῆναι ἣ θέμις ἐστὶν ἄναξ
11 2 0 | Il.9.611-Il.9.612 Il.21.94-Il.21.95 | ἄλλο δέ τοι ἐρέω σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσι μή
11 2 0 | Il.11.11-Il.11.12 Il.14.151-Il.14.152 | Ἀχαιοῖσιν δὲ μέγα σθένος ἔμβαλʼ ἑκάστῳ καρδίῃ ἄληκτον πολεμίζειν ἠδὲ μάχεσθαι
11 2 0 | Il.11.218-Il.11.219 Il.14.508-Il.14.509 | ἔσπετε νῦν μοι Μοῦσαι Ὀλύμπια δώματʼ ἔχουσαι ὅς τις δὴ πρῶτος
11 3 0 | Il.11.275-Il.11.276 Il.11.586-Il.11.587 Il.17.247-Il.17.248 | ἤϋσεν δὲ διαπρύσιον Δαναοῖσι γεγωνώς ὦ φίλοι Ἀργείων ἡγήτορες ἠδὲ μέδοντες
11 3 0 | Il.11.472-Il.11.472 Il.15.559-Il.15.559 Il.16.632-Il.16.632 | ὣς εἰπὼν ὃ μὲν ἦρχʼ ὃ δʼ ἅμʼ ἕσπετο ἰσόθεος φώς
11 2 0 | Il.11.578-Il.11.579 Il.17.348-Il.17.349 | Ἀπισάονα ποιμένα λαῶν ἧπαρ ὑπὸ πραπίδων εἶθαρ δʼ ὑπὸ γούνατʼ ἔλυσεν
11 2 0 | Il.11.804-Il.11.805 Il.13.468-Il.13.469 | ὣς φάτο τῷ δʼ ἄρα θυμὸν ἐνὶ στήθεσσιν ὄρινε βῆ δὲ
11 2 0 | Il.12.185-Il.12.186 Il.20.399-Il.20.400 | ῥῆξʼ ὀστέον ἐγκέφαλος δὲ ἔνδον ἅπας πεπάλακτο δάμασσε δέ μιν μεμαῶτα
11 2 0 | Il.12.230-Il.12.231 Il.18.284-Il.18.285 | τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη κορυθαίολος Ἕκτωρ Πουλυδάμα σὺ μὲν
11 2 0 | Il.12.251-Il.12.252 Il.13.833-Il.13.834 | ὣς ἄρα φωνήσας ἡγήσατο τοὶ δʼ ἅμʼ ἕποντο ἠχῇ θεσπεσίῃ ἐπὶ
11 4 2 | Il.13.183-Il.13.184 Il.13.403-Il.13.404 Il.17.304-Il.17.305 Il.17.525-Il.17.526 | ἀκόντισε δουρὶ φαεινῷ ἀλλʼ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος
11 2 0 | Il.13.371-Il.13.372 Il.13.397-Il.13.398 | τυχών οὐδʼ ἤρκεσε θώρηξ χάλκεος ὃν φορέεσκε μέσῃ δʼ ἐν γαστέρι
11 2 0 | Il.14.406-Il.14.407 Il.22.291-Il.22.292 | χώσατο δʼ Ἕκτωρ ὅττί ῥά οἱ βέλος ὠκὺ ἐτώσιον ἔκφυγε χειρός
11 2 0 | Il.15.277-Il.15.278 Il.17.730-Il.17.731 | εἷος μὲν ὁμιλαδὸν αἰὲν ἕποντο νύσσοντες ξίφεσίν τε καὶ ἔγχεσιν ἀμφιγύοισιν
11 2 0 | Il.17.695-Il.17.696 Il.23.396-Il.23.397 | τὼ δέ οἱ ὄσσε δακρυόφι πλῆσθεν θαλερὴ δέ οἱ ἔσχετο φωνή
11 2 0 | Il.24.157-Il.24.158 Il.24.186-Il.24.187 | ἄφρων οὔτʼ ἄσκοπος οὔτʼ ἀλιτήμων ἀλλὰ μάλʼ ἐνδυκέως ἱκέτεω πεφιδήσεται ἀνδρός
10 2 0 | Il.1.177-Il.1.177 Il.5.891-Il.5.891 | αἰεὶ γάρ τοι ἔρις τε φίλη πόλεμοί τε μάχαι τε
10 2 0 | Il.1.286-Il.1.287 Il.24.379-Il.24.380 | ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες ἀλλʼ
10 3 2 | Il.1.297-Il.1.297 Il.9.611-Il.9.611 Il.21.94-Il.21.94 | ἄλλο δέ τοι ἐρέω σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσι
10 3 2 | Il.1.361-Il.1.361 Il.6.485-Il.6.485 Il.24.127-Il.24.127 | χειρί τέ μιν κατέρεξεν ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζε
10 2 0 | Il.1.493-Il.1.494 Il.24.31-Il.24.32 | ἀλλʼ ὅτε δή ῥʼ ἐκ τοῖο δυωδεκάτη γένετʼ ἠώς καὶ
10 2 0 | Il.2.1-Il.2.2 Il.24.677-Il.24.678 | ἄλλοι μέν ῥα θεοί τε καὶ ἀνέρες ἱπποκορυσταὶ εὗδον παννύχιοι
10 2 0 | Il.2.156-Il.2.157 Il.8.426-Il.8.427 | Ἀθηναίην Ἥρη πρὸς μῦθον ἔειπεν ὢ πόποι αἰγιόχοιο Διὸς τέκος
10 2 0 | Il.2.703-Il.2.703 Il.2.726-Il.2.726 | οὐδὲ μὲν οὐδʼ οἳ ἄναρχοι ἔσαν πόθεόν γε μὲν ἀρχόν
10 2 0 | Il.3.271-Il.3.272 Il.19.252-Il.19.253 | Ἀτρεΐδης δὲ ἐρυσσάμενος χείρεσσι μάχαιραν ἥ οἱ πὰρ ξίφεος μέγα
10 2 0 | Il.3.342-Il.3.343 Il.4.79-Il.4.80 | θάμβος δʼ ἔχεν εἰσορόωντας Τρῶάς θʼ ἱπποδάμους καὶ ἐϋκνήμιδας Ἀχαιούς
10 2 0 | Il.3.381-Il.3.381 Il.20.444-Il.20.444 | ῥεῖα μάλʼ ὥς τε θεός ἐκάλυψε δʼ ἄρʼ ἠέρι πολλῇ
10 4 2 | Il.4.39-Il.4.39 Il.5.259-Il.5.259 Il.16.444-Il.16.444 Il.16.851-Il.16.851 | ἄλλο δέ τοι ἐρέω σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσιν
10 2 0 | Il.4.88-Il.4.89 Il.5.168-Il.5.169 | εἴ που ἐφεύροι εὗρε Λυκάονος υἱὸν ἀμύμονά τε κρατερόν τε
10 2 0 | Il.4.292-Il.4.292 Il.4.364-Il.4.364 | ὣς εἰπὼν τοὺς μὲν λίπεν αὐτοῦ βῆ δὲ μετʼ ἄλλους
10 2 0 | Il.4.353-Il.4.353 Il.9.359-Il.9.359 | ὄψεαι αἴ κʼ ἐθέλῃσθα καὶ αἴ κέν τοι τὰ μεμήλῃ
10 2 0 | Il.5.46-Il.5.47 Il.16.343-Il.16.344 | νύξʼ ἵππων ἐπιβησόμενον κατὰ δεξιὸν ὦμον ἤριπε δʼ ἐξ ὀχέων
10 3 2 | Il.5.82-Il.5.83 Il.16.333-Il.16.334 Il.20.476-Il.20.477 | τὸν δὲ κατʼ ὄσσε ἔλλαβε πορφύρεος θάνατος καὶ μοῖρα κραταιή
10 2 0 | Il.5.201-Il.5.201 Il.22.103-Il.22.103 | ἀλλʼ ἐγὼ οὐ πιθόμην ἦ τʼ ἂν πολὺ κέρδιον ἦεν
10 2 0 | Il.5.426-Il.5.427 Il.15.47-Il.15.48 | ὣς φάτο μείδησεν δὲ πατὴρ ἀνδρῶν τε θεῶν τε καί
10 2 0 | Il.5.452-Il.5.453 Il.12.425-Il.12.426 | δῄουν ἀλλήλων ἀμφὶ στήθεσσι βοείας ἀσπίδας εὐκύκλους λαισήϊά τε πτερόεντα
10 2 0 | Il.5.514-Il.5.515 Il.7.307-Il.7.308 | τοὶ δὲ χάρησαν ὡς εἶδον ζωόν τε καὶ ἀρτεμέα προσιόντα
10 2 0 | Il.6.143-Il.6.144 Il.20.429-Il.20.430 | ἆσσον ἴθʼ ὥς κεν θᾶσσον ὀλέθρου πείραθʼ ἵκηαι τὸν δʼ
10 2 0 | Il.6.379-Il.6.380 Il.6.384-Il.6.385 | ἐς Ἀθηναίης ἐξοίχεται ἔνθά περ ἄλλαι Τρῳαὶ ἐϋπλόκαμοι δεινὴν θεὸν
10 2 0 | Il.7.118-Il.7.120 Il.7.173-Il.7.175 | αἴ κε φύγῃσι δηΐου ἐκ πολέμοιο καὶ αἰνῆς δηϊοτῆτος ὣς
10 2 0 | Il.7.178-Il.7.179 Il.7.201-Il.7.202 | ὧδε δέ τις εἴπεσκεν ἰδὼν εἰς οὐρανὸν εὐρύν Ζεῦ πάτερ
10 2 0 | Il.7.428-Il.7.429 Il.7.431-Il.7.432 | νεκροὺς πυρκαϊῆς ἐπινήνεον ἀχνύμενοι κῆρ ἐν δὲ πυρὶ πρήσαντες ἔβαν
10 2 0 | Il.7.449-Il.7.450 Il.12.5-Il.12.6 | νεῶν ὕπερ ἀμφὶ δὲ τάφρον ἤλασαν οὐδὲ θεοῖσι δόσαν κλειτὰς
10 2 0 | Il.8.51-Il.8.52 Il.11.81-Il.11.82 | καθέζετο κύδεϊ γαίων εἰσορόων Τρώων τε πόλιν καὶ νῆας Ἀχαιῶν
10 2 0 | Il.8.130-Il.8.131 Il.11.310-Il.11.311 | ἔνθά κε λοιγὸς ἔην καὶ ἀμήχανα ἔργα γένοντο καί νύ
10 3 0 | Il.8.425-Il.8.426 Il.18.202-Il.18.203 Il.24.188-Il.24.189 | ἣ μὲν ἄρʼ ὣς εἰποῦσʼ ἀπέβη πόδας ὠκέα Ἶρις αὐτὰρ
10 2 0 | Il.8.502-Il.8.503 Il.9.65-Il.9.66 | ἀλλʼ ἤτοι νῦν μὲν πειθώμεθα νυκτὶ μελαίνῃ δόρπά τʼ ἐφοπλισόμεσθα
10 2 0 | Il.9.704-Il.9.705 Il.18.297-Il.18.298 | ἀλλʼ ἄγεθʼ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες νῦν μὲν
10 2 0 | Il.10.135-Il.10.136 Il.15.482-Il.15.483 | εἵλετο δʼ ἄλκιμον ἔγχος ἀκαχμένον ὀξέϊ χαλκῷ βῆ δʼ ἰέναι
10 2 0 | Il.11.42-Il.11.43 Il.16.138-Il.16.139 | ἵππουριν δεινὸν δὲ λόφος καθύπερθεν ἔνευεν εἵλετο δʼ ἄλκιμα δοῦρε
10 2 0 | Il.11.187-Il.11.189 Il.11.202-Il.11.204 | Ἀγαμέμνονα ποιμένα λαῶν θύνοντʼ ἐν προμάχοισιν ἐναίροντα στίχας ἀνδρῶν τόφρʼ
10 5 2 | Il.11.403-Il.11.404 Il.17.90-Il.17.91 Il.18.5-Il.18.6 Il.21.552-Il.21.553 Il.22.98-Il.22.99 | ὀχθήσας δʼ ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν ὤ μοι
10 2 0 | Il.11.573-Il.11.574 Il.15.316-Il.15.317 | πάρος χρόα λευκὸν ἐπαυρεῖν ἐν γαίῃ ἵσταντο λιλαιόμενα χροὸς ἆσαι
10 3 0 | Il.13.239-Il.13.239 Il.16.726-Il.16.726 Il.17.82-Il.17.82 | ὣς εἰπὼν ὃ μὲν αὖτις ἔβη θεὸς ἂμ πόνον ἀνδρῶν
10 2 0 | Il.16.231-Il.16.232 Il.24.306-Il.24.307 | εὔχετʼ ἔπειτα στὰς μέσῳ ἕρκεϊ λεῖβε δὲ οἶνον οὐρανὸν εἰσανιδών
10 2 0 | Il.16.492-Il.16.493 Il.22.268-Il.22.269 | νῦν σε μάλα χρὴ αἰχμητήν τʼ ἔμεναι καὶ θαρσαλέον πολεμιστήν
10 2 0 | Il.16.689-Il.16.690 Il.17.177-Il.17.178 | ὅς τε καὶ ἄλκιμον ἄνδρα φοβεῖ καὶ ἀφείλετο νίκην ῥηϊδίως
10 2 0 | Il.16.852-Il.16.853 Il.24.131-Il.24.132 | δηρὸν βέῃ ἀλλά τοι ἤδη ἄγχι παρέστηκεν θάνατος καὶ μοῖρα
10 2 0 | Il.17.122-Il.17.123 Il.17.693-Il.17.694 | γυμνόν ἀτὰρ τά γε τεύχεʼ ἔχει κορυθαίολος Ἕκτωρ ὣς ἔφατʼ
10 2 0 | Il.18.101-Il.18.101 Il.23.150-Il.23.150 | νῦν δʼ ἐπεὶ οὐ νέομαί γε φίλην ἐς πατρίδα γαῖαν
10 2 0 | Il.23.68-Il.23.68 Il.24.682-Il.24.682 | στῆ δʼ ἄρʼ ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν
10 2 0 | Il.23.237-Il.23.239 Il.24.791-Il.24.793 | αἴθοπι οἴνῳ πᾶσαν ὁπόσσον ἐπέσχε πυρὸς μένος αὐτὰρ ἔπειτα ὀστέα
10 2 0 | Il.23.708-Il.23.709 Il.23.811-Il.23.812 | ὣς ἔφατʼ ὦρτο δʼ ἔπειτα μέγας Τελαμώνιος Αἴας ἂν δʼ
9 2 0 | Il.1.33-Il.1.33 Il.24.571-Il.24.571 | ὣς ἔφατʼ ἔδεισεν δʼ ὃ γέρων καὶ ἐπείθετο μύθῳ
9 3 0 | Il.1.148-Il.1.148 Il.22.260-Il.22.260 Il.24.559-Il.24.559 | τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς
9 3 2 | Il.1.286-Il.1.286 Il.8.146-Il.8.146 Il.24.379-Il.24.379 | ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες
9 2 0 | Il.1.357-Il.1.358 Il.18.35-Il.18.36 | πότνια μήτηρ ἡμένη ἐν βένθεσσιν ἁλὸς παρὰ πατρὶ γέροντι
9 2 0 | Il.1.470-Il.1.471 Il.9.175-Il.9.176 | κρητῆρας ἐπεστέψαντο ποτοῖο νώμησαν δʼ ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν
9 3 2 | Il.2.44-Il.2.45 Il.10.22-Il.10.23 Il.10.132-Il.10.133 | ποσσὶ δʼ ὑπὸ λιπαροῖσιν ἐδήσατο καλὰ πέδιλα ἀμφὶ δʼ
9 2 0 | Il.2.111-Il.2.112 Il.9.18-Il.9.19 | Ζεύς με μέγα Κρονίδης ἄτῃ ἐνέδησε βαρείῃ σχέτλιος ὃς
9 4 0 | Il.2.371-Il.2.371 Il.4.288-Il.4.288 Il.7.132-Il.7.132 Il.16.97-Il.16.97 | αἲ γὰρ Ζεῦ τε πάτερ καὶ Ἀθηναίη καὶ Ἄπολλον
9 3 2 | Il.2.432-Il.2.433 Il.7.323-Il.7.324 Il.9.92-Il.9.93 | αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο τοῖς
9 2 0 | Il.2.545-Il.2.546 Il.2.737-Il.2.738 | τῷ δʼ ἅμα τεσσαράκοντα μέλαιναι νῆες ἕποντο οἳ δʼ
9 10 5 | Il.3.15-Il.3.15 Il.5.14-Il.5.14 Il.5.630-Il.5.630 Il.5.850-Il.5.850 Il.11.232-Il.11.232 Il.13.604-Il.13.604 Il.16.462-Il.16.462 Il.20.176-Il.20.176 Il.21.148-Il.21.148 Il.22.248-Il.22.248 | οἳ δʼ ὅτε δὴ σχεδὸν ἦσαν ἐπʼ ἀλλήλοισιν ἰόντες
9 8 4 | Il.3.95-Il.3.95 Il.7.398-Il.7.398 Il.9.29-Il.9.29 Il.9.430-Il.9.430 Il.9.693-Il.9.693 Il.10.218-Il.10.218 Il.10.313-Il.10.313 Il.23.676-Il.23.676 | ὣς ἔφαθʼ οἳ δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ
9 2 0 | Il.3.297-Il.3.298 Il.3.319-Il.3.320 | ὧδε δέ τις εἴπεσκεν Ἀχαιῶν τε Τρώων τε Ζεῦ
9 2 0 | Il.3.331-Il.3.332 Il.19.370-Il.19.371 | ἀργυρέοισιν ἐπισφυρίοις ἀραρυίας δεύτερον αὖ θώρηκα περὶ στήθεσσιν ἔδυνεν
9 3 0 | Il.3.355-Il.3.356 Il.5.280-Il.5.281 Il.22.289-Il.22.290 | ἦ ῥα καὶ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος καὶ βάλε
9 2 0 | Il.4.68-Il.4.68 Il.16.458-Il.16.458 | ὣς ἔφατʼ οὐδʼ ἀπίθησε πατὴρ ἀνδρῶν τε θεῶν τε
9 2 0 | Il.4.132-Il.4.133 Il.20.414-Il.20.415 | ὅθι ζωστῆρος ὀχῆες χρύσειοι σύνεχον καὶ διπλόος ἤντετο θώρηξ
9 2 0 | Il.4.198-Il.4.199 Il.12.351-Il.12.352 | ὣς ἔφατʼ οὐδʼ ἄρα οἱ κῆρυξ ἀπίθησεν ἀκούσας βῆ
9 3 2 | Il.4.208-Il.4.208 Il.11.804-Il.11.804 Il.13.468-Il.13.468 | ὣς φάτο τῷ δʼ ἄρα θυμὸν ἐνὶ στήθεσσιν ὄρινε
9 2 0 | Il.4.311-Il.4.312 Il.4.368-Il.4.369 | ἰδὼν κρείων Ἀγαμέμνων καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα
9 2 0 | Il.4.419-Il.4.419 Il.16.426-Il.16.426 | ἦ ῥα καὶ ἐξ ὀχέων σὺν τεύχεσιν ἆλτο χαμᾶζε
9 2 0 | Il.5.41-Il.5.42 Il.5.539-Il.5.540 | ἔλασσε δούπησεν δὲ πεσών ἀράβησε δὲ τεύχεʼ ἐπʼ αὐτῷ
9 2 0 | Il.5.294-Il.5.294 Il.8.260-Il.8.260 | ἤριπε δʼ ἐξ ὀχέων ἀράβησε δὲ τεύχεʼ ἐπʼ αὐτῷ
9 2 0 | Il.5.652-Il.5.652 Il.11.443-Il.11.443 | σοὶ δʼ ἐγὼ ἐνθάδε φημὶ φόνον καὶ κῆρα μέλαιναν
9 2 0 | Il.5.689-Il.5.689 Il.6.342-Il.6.342 | ὣς φάτο τὸν δʼ οὔ τι προσέφη κορυθαίολος Ἕκτωρ
