51 2 0 | Il.24.339-Il.24.345 Od.5.43-Od.5.49 | ὣς ἔφατʼ οὐδʼ ἀπίθησε διάκτορος ἀργεϊφόντης αὐτίκʼ ἔπειθʼ ὑπὸ ποσσὶν ἐδήσατο καλὰ πέδιλα ἀμβρόσια χρύσεια τά μιν φέρον ἠμὲν ἐφʼ ὑγρὴν ἠδʼ ἐπʼ ἀπείρονα γαῖαν ἅμα πνοιῇς ἀνέμοιο εἵλετο δὲ ῥάβδον τῇ τʼ ἀνδρῶν ὄμματα θέλγει ὧν ἐθέλει τοὺς δʼ αὖτε καὶ ὑπνώοντας ἐγείρει τὴν μετὰ χερσὶν ἔχων πέτετο κρατὺς ἀργεϊφόντης
8 2 0 | Il.18.348-Il.18.348 Od.8.437-Od.8.437 | γάστρην μὲν τρίποδος πῦρ ἄμφεπε θέρμετο δʼ ὕδωρ
8 2 0 | Il.18.387-Il.18.387 Od.5.91-Od.5.91 | ἀλλʼ ἕπεο προτέρω ἵνα τοι πὰρ ξείνια θείω
8 4 0 | Il.18.463-Il.18.463 Od.13.362-Od.13.362 Od.16.436-Od.16.436 Od.24.357-Od.24.357 | θάρσει μή τοι ταῦτα μετὰ φρεσὶ σῇσι μελόντων
8 2 0 | Il.19.258-Il.19.258 Od.19.303-Od.19.303 | ἴστω νῦν Ζεὺς πρῶτα θεῶν ὕπατος καὶ ἄριστος
8 3 2 | Il.21.425-Il.21.425 Od.4.703-Od.4.703 Od.23.205-Od.23.205 | τῆς δʼ αὐτοῦ λύτο γούνατα καὶ φίλον ἦτορ
8 2 0 | Il.22.459-Il.22.459 Od.11.515-Od.11.515 | ἀλλὰ πολὺ προθέεσκε τὸ ὃν μένος οὐδενὶ εἴκων
8 2 0 | Il.24.635-Il.24.636 Od.4.294-Od.4.295 | ὄφρα καὶ ἤδη ὕπνῳ ὕπο γλυκερῷ ταρπώμεθα κοιμηθέντες
8 4 3 | Il.24.647-Il.24.647 Od.4.300-Od.4.300 Od.7.339-Od.7.339 Od.22.497-Od.22.497 | δʼ ἴσαν ἐκ μεγάροιο δάος μετὰ χερσὶν ἔχουσαι
7 6 3 | Il.1.73-Il.1.73 Il.1.253-Il.1.253 Il.2.78-Il.2.78 Il.2.283-Il.2.283 Od.2.228-Od.2.228 Od.7.158-Od.7.158 | ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ μετέειπεν
7 2 0 | Il.1.141-Il.1.141 Od.8.34-Od.8.34 | ἄγε νῆα μέλαιναν ἐρύσσομεν εἰς ἅλα δῖαν
7 5 4 | Il.1.204-Il.1.204 Il.2.257-Il.2.257 Od.2.187-Od.2.187 Od.17.229-Od.17.229 Od.18.82-Od.18.82 | ἀλλʼ ἔκ τοι ἐρέω τὸ δὲ καὶ
7 7 0 | Il.1.206-Il.1.206 Il.7.33-Il.7.33 Il.22.177-Il.22.177 Il.22.238-Il.22.238 Od.13.236-Od.13.236 Od.13.361-Od.13.361 Od.20.44-Od.20.44 | τὸν δʼ αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη
7 2 0 | Il.1.233-Il.1.233 Od.20.229-Od.20.229 | τοι ἐρέω καὶ ἐπὶ μέγαν ὅρκον ὀμοῦμαι
7 6 5 | Il.1.361-Il.1.361 Il.5.372-Il.5.372 Il.6.485-Il.6.485 Il.24.127-Il.24.127 Od.4.610-Od.4.610 Od.5.181-Od.5.181 | χειρί τέ μιν κατέρεξεν ἔπος τʼ ἔφατʼ
7 2 0 | Il.1.432-Il.1.432 Od.16.324-Od.16.324 | δʼ ὅτε δὴ λιμένος πολυβενθέος ἐντὸς ἵκοντο
7 3 2 | Il.1.458-Il.1.458 Il.2.421-Il.2.421 Od.3.447-Od.3.447 | αὐτὰρ ἐπεί ῥʼ εὔξαντο καὶ οὐλοχύτας προβάλοντο
7 3 2 | Il.2.52-Il.2.52 Il.2.444-Il.2.444 Od.2.8-Od.2.8 | μὲν ἐκήρυσσον τοὶ δʼ ἠγείροντο μάλʼ ὦκα
7 2 0 | Il.2.56-Il.2.56 Od.14.495-Od.14.495 | κλῦτε φίλοι θεῖός μοι ἐνύπνιον ἦλθεν ὄνειρος
7 2 0 | Il.2.58-Il.2.58 Od.6.152-Od.6.152 | εἶδός τε μέγεθός τε φυήν τʼ ἄγχιστα
7 2 0 | Il.2.172-Il.2.173 Od.24.541-Od.24.542 | προσέφη γλαυκῶπις Ἀθήνη διογενὲς Λαερτιάδη πολυμήχανʼ Ὀδυσσεῦ
7 3 0 | Il.2.488-Il.2.488 Od.11.328-Od.11.328 Od.11.517-Od.11.517 | δʼ οὐκ ἂν ἐγὼ μυθήσομαι οὐδʼ ὀνομήνω
7 2 0 | Il.3.237-Il.3.237 Od.11.300-Od.11.300 | Κάστορά θʼ ἱππόδαμον καὶ πὺξ ἀγαθὸν Πολυδεύκεα
7 3 2 | Il.4.81-Il.4.82 Od.18.72-Od.18.73 Od.21.396-Od.21.397 | τις εἴπεσκεν ἰδὼν ἐς πλησίον ἄλλον ἦ
7 7 5 | Il.4.312-Il.4.313 Il.8.101-Il.8.102 Od.13.227-Od.13.228 Od.14.114-Od.14.115 Od.15.259-Od.15.260 Od.24.372-Od.24.373 Od.24.399-Od.24.400 | καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα ὦ
7 11 5 | Il.4.317-Il.4.317 Il.8.151-Il.8.151 Il.9.162-Il.9.162 Il.10.102-Il.10.102 Il.10.128-Il.10.128 Il.10.143-Il.10.143 Il.11.655-Il.11.655 Il.14.52-Il.14.52 Od.3.102-Od.3.102 Od.3.210-Od.3.210 Od.3.253-Od.3.253 | τὸν δʼ ἠμείβετʼ ἔπειτα Γερήνιος ἱππότα Νέστωρ
7 5 2 | Il.4.401-Il.4.401 Il.5.689-Il.5.689 Il.6.342-Il.6.342 Il.8.484-Il.8.484 Od.20.183-Od.20.183 | ὣς φάτο τὸν δʼ οὔ τι προσέφη
7 2 0 | Il.5.56-Il.5.57 Od.22.92-Od.22.93 | δουρὶ ὤμων μεσσηγύς διὰ δὲ στήθεσφιν ἔλασσεν
7 3 2 | Il.5.133-Il.5.133 Od.1.319-Od.1.319 Od.6.41-Od.6.41 | μὲν ἄρʼ ὣς εἰποῦσʼ ἀπέβη γλαυκῶπις Ἀθήνη
7 2 0 | Il.5.214-Il.5.214 Od.16.102-Od.16.102 | αὐτίκʼ ἔπειτʼ ἀπʼ ἐμεῖο κάρη τάμοι ἀλλότριος
7 2 0 | Il.5.420-Il.5.420 Od.13.374-Od.13.374 | τοῖσι δὲ μύθων ἦρχε θεὰ γλαυκῶπις Ἀθήνη
7 3 2 | Il.5.671-Il.5.671 Od.4.117-Od.4.117 Od.24.235-Od.24.235 | μερμήριξε δʼ ἔπειτα κατὰ φρένα καὶ κατὰ
7 3 2 | Il.5.671-Il.5.671 Od.10.151-Od.10.151 Od.24.235-Od.24.235 | δʼ ἔπειτα κατὰ φρένα καὶ κατὰ θυμὸν
7 4 0 | Il.5.825-Il.5.825 Od.13.329-Od.13.329 Od.13.392-Od.13.392 Od.13.420-Od.13.420 | τὸν δʼ ἠμείβετʼ ἔπειτα θεὰ γλαυκῶπις Ἀθήνη
7 2 0 | Il.6.128-Il.6.128 Od.7.199-Od.7.199 | εἰ δέ τις ἀθανάτων γε κατʼ οὐρανοῦ
7 5 4 | Il.6.334-Il.6.334 Od.15.318-Od.15.318 Od.16.259-Od.16.259 Od.18.129-Od.18.129 Od.24.265-Od.24.265 | ἐρέω σὺ δὲ σύνθεο καί μευ ἄκουσον
7 4 3 | Il.6.492-Il.6.493 Od.1.358-Od.1.359 Od.11.352-Od.11.353 Od.21.352-Od.21.353 | δʼ ἄνδρεσσι μελήσει πᾶσι μάλιστα δʼ ἐμοί
7 2 0 | Il.8.319-Il.8.320 Od.15.98-Od.15.99 | δʼ ἄρʼ οὐκ ἀπίθησεν ἀκούσας αὐτὸς δʼ
7 2 0 | Il.8.543-Il.8.543 Od.4.39-Od.4.39 | δʼ ἵππους μὲν λῦσαν ὑπὸ ζυγοῦ ἱδρώοντας
7 4 3 | Il.9.103-Il.9.103 Il.9.314-Il.9.314 Il.13.735-Il.13.735 Od.23.130-Od.23.130 | ἐγὼν ἐρέω ὥς μοι δοκεῖ εἶναι ἄριστα
7 2 0 | Il.9.173-Il.9.173 Od.18.422-Od.18.422 | ὣς φάτο τοῖσι δὲ πᾶσιν ἑαδότα μῦθον
7 4 3 | Il.9.177-Il.9.177 Od.7.184-Od.7.184 Od.18.427-Od.18.427 Od.21.273-Od.21.273 | σπεῖσάν τʼ ἔπιόν θʼ ὅσον ἤθελε θυμός
7 8 4 | Il.9.676-Il.9.676 Il.10.248-Il.10.248 Od.14.148-Od.14.148 Od.16.90-Od.16.90 Od.16.225-Od.16.225 Od.16.258-Od.16.258 Od.16.266-Od.16.266 Od.17.560-Od.17.560 | τὸν δʼ αὖτε προσέειπε πολύτλας δῖος Ὀδυσσεύς
7 2 0 | Il.10.60-Il.10.60 Od.15.67-Od.15.67 | τὸν δʼ ἠμείβετʼ ἔπειτα βοὴν ἀγαθὸς Μενέλαος
7 4 2 | Il.10.135-Il.10.135 Il.14.12-Il.14.12 Il.15.482-Il.15.482 Od.15.551-Od.15.551 | εἵλετο δʼ ἄλκιμον ἔγχος ἀκαχμένον ὀξέϊ χαλκῷ
7 3 0 | Il.10.203-Il.10.203 Od.3.417-Od.3.417 Od.3.474-Od.3.474 | τοῖσι δὲ μύθων ἦρχε Γερήνιος ἱππότα Νέστωρ
7 2 0 | Il.10.243-Il.10.243 Od.1.65-Od.1.65 | πῶς ἂν ἔπειτʼ Ὀδυσῆος ἐγὼ θείοιο λαθοίμην
7 2 0 | Il.10.382-Il.10.383 Od.24.356-Od.24.357 | τὸν δʼ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς θάρσει
7 4 0 | Il.10.554-Il.10.555 Il.19.215-Il.19.216 Od.17.16-Od.17.17 Od.24.406-Od.24.407 | τὸν δʼ ἀπαμειβόμενος προσέφη πολύμητις Ὀδυσσεύς ὦ
7 2 0 | Il.11.1-Il.11.1 Od.5.1-Od.5.1 | Ἠὼς δʼ ἐκ λεχέων παρʼ ἀγαυοῦ Τιθωνοῖο
7 2 0 | Il.11.452-Il.11.452 Od.6.154-Od.6.154 | μὲν σοί γε πατὴρ καὶ πότνια μήτηρ
7 2 0 | Il.12.301-Il.12.301 Od.6.134-Od.6.134 | μήλων πειρήσοντα καὶ ἐς πυκινὸν δόμον ἐλθεῖν
7 2 0 | Il.12.384-Il.12.385 Od.12.412-Od.12.413 | σὺν δʼ ὀστέʼ ἄραξε πάντʼ ἄμυδις κεφαλῆς
7 7 2 | Il.13.458-Il.13.458 Il.14.23-Il.14.23 Il.16.652-Il.16.652 Od.15.204-Od.15.204 Od.18.93-Od.18.93 Od.22.338-Od.22.338 Od.24.239-Od.24.239 | ὧδε δέ οἱ φρονέοντι δοάσσατο κέρδιον εἶναι
7 3 2 | Il.13.821-Il.13.821 Od.15.160-Od.15.160 Od.15.525-Od.15.525 | ὣς ἄρα οἱ εἰπόντι ἐπέπτατο δεξιὸς ὄρνις
7 2 0 | Il.14.92-Il.14.92 Od.8.240-Od.8.240 | ὅς τις ἐπίσταιτο ᾗσι φρεσὶν ἄρτια βάζειν
7 2 0 | Il.14.212-Il.14.212 Od.8.358-Od.8.358 | οὐκ ἔστʼ οὐδὲ ἔοικε τεὸν ἔπος ἀρνήσασθαι
7 3 2 | Il.14.383-Il.14.383 Od.24.467-Od.24.467 Od.24.500-Od.24.500 | αὐτὰρ ἐπεί ῥʼ ἕσσαντο περὶ χροῒ νώροπα
7 3 2 | Il.14.506-Il.14.506 Od.22.42-Od.22.42 Od.24.450-Od.24.450 | ὣς φάτο τοὺς δʼ ἄρα πάντας ὑπὸ
7 2 0 | Il.15.163-Il.15.163 Od.1.294-Od.1.294 | δὴ ἔπειτα κατὰ φρένα καὶ κατὰ θυμὸν
7 4 3 | Il.15.552-Il.15.552 Od.16.417-Od.16.417 Od.18.78-Od.18.78 Od.21.287-Od.21.287 | ἐνένιπεν ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζεν
7 2 0 | Il.15.553-Il.15.554 Od.1.59-Od.1.60 | οὐδέ νυ σοί περ ἐντρέπεται φίλον ἦτορ
7 3 2 | Il.16.249-Il.16.249 Il.24.314-Il.24.314 Od.20.102-Od.20.102 | ὣς ἔφατʼ εὐχόμενος τοῦ δʼ ἔκλυε μητίετα
7 2 0 | Il.17.18-Il.17.18 Od.4.30-Od.4.30 | τὸν δὲ μέγʼ ὀχθήσας προσέφη ξανθὸς Μενέλαος
7 3 0 | Il.17.49-Il.17.49 Il.22.327-Il.22.327 Od.22.16-Od.22.16 | ἀντικρὺ δʼ ἁπαλοῖο διʼ αὐχένος ἤλυθʼ ἀκωκή
7 3 0 | Il.17.442-Il.17.442 Od.5.285-Od.5.285 Od.5.376-Od.5.376 | κινήσας δὲ κάρη προτὶ ὃν μυθήσατο θυμόν
7 2 0 | Il.17.447-Il.17.447 Od.18.131-Od.18.131 | τε γαῖαν ἔπι πνείει τε καὶ ἕρπει
7 2 0 | Il.18.346-Il.18.346 Od.8.435-Od.8.435 | δὲ λοετροχόον τρίποδʼ ἵστασαν ἐν πυρὶ κηλέῳ
7 5 4 | Il.18.463-Il.18.463 Il.19.29-Il.19.29 Od.13.362-Od.13.362 Od.16.436-Od.16.436 Od.24.357-Od.24.357 | μή τοι ταῦτα μετὰ φρεσὶ σῇσι μελόντων
7 2 0 | Il.19.276-Il.19.276 Od.2.257-Od.2.257 | ὣς ἄρʼ ἐφώνησεν λῦσεν δʼ ἀγορὴν αἰψηρήν
7 3 2 | Il.21.74-Il.21.74 Od.22.312-Od.22.312 Od.22.344-Od.22.344 | σὺ δέ μʼ αἴδεο καί μʼ ἐλέησον
7 2 0 | Il.22.308-Il.22.308 Od.24.538-Od.24.538 | οἴμησεν δὲ ἀλεὶς ὥς τʼ αἰετὸς ὑψιπετήεις
7 2 0 | Il.23.62-Il.23.62 Od.20.56-Od.20.56 | εὖτε τὸν ὕπνος ἔμαρπτε λύων μελεδήματα θυμοῦ
7 3 2 | Il.23.108-Il.23.108 Il.23.153-Il.23.153 Od.4.183-Od.4.183 | τοῖσι δὲ πᾶσιν ὑφʼ ἵμερον ὦρσε γόοιο
7 3 0 | Il.23.410-Il.23.410 Od.16.440-Od.16.440 Od.19.487-Od.19.487 | ὧδε γὰρ ἐξερέω καὶ μὴν τετελεσμένον ἔσται
7 3 2 | Il.23.784-Il.23.784 Od.20.358-Od.20.358 Od.21.376-Od.21.376 | δʼ ἄρα πάντες ἐπʼ αὐτῷ ἡδὺ γέλασσαν
7 4 0 | Il.24.8-Il.24.8 Od.8.183-Od.8.183 Od.13.91-Od.13.91 Od.13.264-Od.13.264 | ἀνδρῶν τε πτολέμους ἀλεγεινά τε κύματα πείρων
7 2 0 | Il.24.369-Il.24.370 Od.21.133-Od.21.134 | ἄνδρʼ ἀπαμύνασθαι ὅτε τις πρότερος χαλεπήνῃ ἀλλʼ
7 2 0 | Il.24.604-Il.24.604 Od.10.6-Od.10.6 | ἓξ μὲν θυγατέρες ἓξ δʼ υἱέες ἡβώοντες
7 3 2 | Il.24.635-Il.24.636 Od.4.294-Od.4.295 Od.23.254-Od.23.255 | ὄφρα καὶ ἤδη ὕπνῳ ὕπο γλυκερῷ ταρπώμεθα
7 2 0 | Il.24.673-Il.24.673 Od.4.302-Od.4.302 | μὲν ἄρʼ ἐν προδόμῳ δόμου αὐτόθι κοιμήσαντο
7 2 0 | Il.24.694-Il.24.694 Od.10.307-Od.10.307 | Ἑρμείας μὲν ἔπειτʼ ἀπέβη πρὸς μακρὸν Ὄλυμπον
7 4 2 | Il.24.790-Il.24.790 Od.2.9-Od.2.9 Od.8.24-Od.8.24 Od.24.421-Od.24.421 | αὐτὰρ ἐπεί ῥʼ ἤγερθεν ὁμηγερέες τʼ ἐγένοντο
6 11 10 | Il.1.43-Il.1.43 Il.1.457-Il.1.457 Il.5.121-Il.5.121 Il.16.249-Il.16.249 Il.16.527-Il.16.527 Il.23.771-Il.23.771 Il.24.314-Il.24.314 Od.3.385-Od.3.385 Od.6.328-Od.6.328 Od.9.536-Od.9.536 Od.20.102-Od.20.102 | ὣς ἔφατʼ εὐχόμενος τοῦ δʼ ἔκλυε
6 7 6 | Il.1.73-Il.1.73 Il.1.253-Il.1.253 Il.2.78-Il.2.78 Il.2.283-Il.2.283 Od.2.160-Od.2.160 Od.2.228-Od.2.228 Od.7.158-Od.7.158 | ὅ σφιν ἐὺ φρονέων ἀγορήσατο καὶ
6 2 0 | Il.1.76-Il.1.76 Od.16.259-Od.16.259 | ἐγὼν ἐρέω σὺ δὲ σύνθεο καί
6 17 16 | Il.1.148-Il.1.148 Il.4.349-Il.4.349 Il.4.411-Il.4.411 Il.5.251-Il.5.251 Il.5.888-Il.5.888 Il.10.446-Il.10.446 Il.12.230-Il.12.230 Il.14.82-Il.14.82 Il.17.169-Il.17.169 Il.18.284-Il.18.284 Il.22.260-Il.22.260 Il.22.344-Il.22.344 Il.24.559-Il.24.559 Od.8.165-Od.8.165 Od.18.14-Od.18.14 Od.22.60-Od.22.60 Od.22.320-Od.22.320 | τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη
6 30 12 | Il.1.201-Il.1.201 Il.2.7-Il.2.7 Il.4.312-Il.4.312 Il.4.369-Il.4.369 Il.8.101-Il.8.101 Il.10.163-Il.10.163 Il.13.750-Il.13.750 Il.14.138-Il.14.138 Il.16.6-Il.16.6 Il.17.74-Il.17.74 Il.20.331-Il.20.331 Il.21.73-Il.21.73 Il.23.601-Il.23.601 Il.23.625-Il.23.625 Il.24.517-Il.24.517 Od.1.122-Od.1.122 Od.5.172-Od.5.172 Od.8.346-Od.8.346 Od.8.407-Od.8.407 Od.13.58-Od.13.58 Od.13.227-Od.13.227 Od.13.253-Od.13.253 Od.14.114-Od.14.114 Od.15.259-Od.15.259 Od.16.180-Od.16.180 Od.18.104-Od.18.104 Od.20.198-Od.20.198 Od.22.410-Od.22.410 Od.24.372-Od.24.372 Od.24.399-Od.24.399 | καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα
6 8 7 | Il.1.206-Il.1.206 Il.7.33-Il.7.33 Il.8.357-Il.8.357 Il.22.177-Il.22.177 Il.22.238-Il.22.238 Od.13.236-Od.13.236 Od.13.361-Od.13.361 Od.20.44-Od.20.44 | δʼ αὖτε προσέειπε θεὰ γλαυκῶπις Ἀθήνη
6 2 0 | Il.1.312-Il.1.312 Od.15.474-Od.15.474 | μὲν ἔπειτʼ ἀναβάντες ἐπέπλεον ὑγρὰ κέλευθα
6 3 0 | Il.1.416-Il.1.416 Il.13.573-Il.13.573 Od.22.473-Od.22.473 | μίνυνθά περ οὔ τι μάλα δήν
6 2 0 | Il.1.483-Il.1.483 Od.2.429-Od.2.429 | δʼ ἔθεεν κατὰ κῦμα διαπρήσσουσα κέλευθον
6 2 0 | Il.1.555-Il.1.555 Od.24.353-Od.24.353 | νῦν δʼ αἰνῶς δείδοικα κατὰ φρένα
6 10 6 | Il.1.560-Il.1.560 Il.5.764-Il.5.764 Il.8.469-Il.8.469 Il.14.312-Il.14.312 Il.14.341-Il.14.341 Il.22.182-Il.22.182 Il.24.64-Il.24.64 Od.1.63-Od.1.63 Od.5.21-Od.5.21 Od.24.477-Od.24.477 | τὴν δʼ ἀπαμειβόμενος προσέφη νεφεληγερέτα Ζεύς
6 2 0 | Il.1.599-Il.1.599 Od.8.326-Od.8.326 | ἄσβεστος δʼ ἄρʼ ἐνῶρτο γέλως μακάρεσσι
6 7 6 | Il.2.59-Il.2.59 Il.23.68-Il.23.68 Il.24.682-Il.24.682 Od.4.803-Od.4.803 Od.6.21-Od.6.21 Od.20.32-Od.20.32 Od.23.4-Od.23.4 | στῆ δʼ ἄρʼ ὑπὲρ κεφαλῆς καί
6 5 3 | Il.2.167-Il.2.167 Il.4.74-Il.4.74 Il.22.187-Il.22.187 Il.24.121-Il.24.121 Od.24.488-Od.24.488 | βῆ δὲ κατʼ Οὐλύμποιο καρήνων ἀΐξασα
6 2 0 | Il.2.172-Il.2.172 Od.15.9-Od.15.9 | ἀγχοῦ δʼ ἱσταμένη προσέφη γλαυκῶπις Ἀθήνη
6 3 2 | Il.2.172-Il.2.173 Od.13.374-Od.13.375 Od.24.541-Od.24.542 | γλαυκῶπις Ἀθήνη διογενὲς Λαερτιάδη πολυμήχανʼ Ὀδυσσεῦ
6 2 0 | Il.2.173-Il.2.174 Od.5.203-Od.5.204 | διογενὲς Λαερτιάδη πολυμήχανʼ Ὀδυσσεῦ οὕτω δὴ
6 2 0 | Il.2.257-Il.2.258 Od.21.337-Od.21.338 | τὸ δὲ καὶ τετελεσμένον ἔσται εἴ
6 2 0 | Il.2.408-Il.2.408 Od.3.311-Od.3.311 | δέ οἱ ἦλθε βοὴν ἀγαθὸς Μενέλαος
6 4 3 | Il.2.488-Il.2.488 Od.4.240-Od.4.240 Od.11.328-Od.11.328 Od.11.517-Od.11.517 | οὐκ ἂν ἐγὼ μυθήσομαι οὐδʼ ὀνομήνω
6 4 2 | Il.2.674-Il.2.674 Il.17.280-Il.17.280 Od.11.470-Od.11.470 Od.11.551-Od.11.551 | τῶν ἄλλων Δαναῶν μετʼ ἀμύμονα Πηλεΐωνα
6 3 0 | Il.2.822-Il.2.822 Il.24.573-Il.24.573 Od.2.11-Od.2.11 | οὐκ οἶος ἅμα τῷ γε δύω
6 4 3 | Il.3.177-Il.3.177 Od.7.243-Od.7.243 Od.15.402-Od.15.402 Od.19.171-Od.19.171 | ἐρέω ὅ μʼ ἀνείρεαι ἠδὲ μεταλλᾷς
6 2 0 | Il.3.204-Il.3.204 Od.23.183-Od.23.183 | ὦ γύναι ἦ μάλα τοῦτο ἔπος
6 2 0 | Il.4.15-Il.4.15 Od.24.475-Od.24.475 | πόλεμόν τε κακὸν καὶ φύλοπιν αἰνὴν
6 7 0 | Il.4.203-Il.4.203 Il.13.462-Il.13.462 Il.14.356-Il.14.356 Il.16.537-Il.16.537 Od.4.25-Od.4.25 Od.17.552-Od.17.552 Od.22.100-Od.22.100 | ἀγχοῦ δʼ ἱστάμενος ἔπεα πτερόεντα προσηύδα
6 3 0 | Il.4.210-Il.4.210 Il.5.780-Il.5.780 Od.15.101-Od.15.101 | ἀλλʼ ὅτε δή ῥʼ ἵκανον ὅθι
6 5 2 | Il.4.284-Il.4.284 Il.4.337-Il.4.337 Il.10.191-Il.10.191 Od.4.77-Od.4.77 Od.10.430-Od.10.430 | καί σφεας φωνήσας ἔπεα πτερόεντα προσηύδα
6 3 2 | Il.4.292-Il.4.292 Il.4.364-Il.4.364 Od.17.254-Od.17.254 | ὣς εἰπὼν τοὺς μὲν λίπεν αὐτοῦ
6 2 0 | Il.4.357-Il.4.357 Od.13.254-Od.13.254 | πάλιν δʼ ὅ γε λάζετο μῦθον
6 3 2 | Il.5.115-Il.5.115 Od.4.762-Od.4.762 Od.6.324-Od.6.324 | κλῦθί μευ αἰγιόχοιο Διὸς τέκος Ἀτρυτώνη
6 5 4 | Il.5.366-Il.5.366 Il.8.45-Il.8.45 Il.22.400-Il.22.400 Od.3.484-Od.3.484 Od.3.494-Od.3.494 | ἐλάαν τὼ δʼ οὐκ ἀέκοντε πετέσθην
6 3 0 | Il.5.871-Il.5.871 Il.11.815-Il.11.815 Od.16.22-Od.16.22 | καί ῥʼ ὀλοφυρόμενος ἔπεα πτερόεντα προσηύδα
6 2 0 | Il.6.125-Il.6.125 Od.4.32-Od.4.32 | τὸ πρίν ἀτὰρ μὲν νῦν γε
6 25 21 | Il.7.92-Il.7.92 Il.8.28-Il.8.28 Od.1.381-Od.1.381 Od.3.430-Od.3.430 Od.4.673-Od.4.673 Od.7.226-Od.7.226 Od.8.234-Od.8.234 Od.8.398-Od.8.398 Od.11.333-Od.11.333 Od.13.1-Od.13.1 Od.13.47-Od.13.47 Od.15.437-Od.15.437 Od.16.393-Od.16.393 Od.17.481-Od.17.481 Od.18.40-Od.18.40 Od.18.58-Od.18.58 Od.18.66-Od.18.66 Od.18.410-Od.18.410 Od.20.268-Od.20.268 Od.20.320-Od.20.320 Od.20.358-Od.20.358 Od.21.285-Od.21.285 Od.21.376-Od.21.376 Od.22.255-Od.22.255 Od.22.265-Od.22.265 | ὣς ἔφαθʼ οἱ δʼ ἄρα πάντες
6 21 8 | Il.7.108-Il.7.108 Il.14.232-Il.14.232 Il.14.297-Il.14.297 Il.15.552-Il.15.552 Il.21.356-Il.21.356 Od.3.374-Od.3.374 Od.4.311-Od.4.311 Od.4.610-Od.4.610 Od.5.181-Od.5.181 Od.6.254-Od.6.254 Od.7.330-Od.7.330 Od.8.194-Od.8.194 Od.10.319-Od.10.319 Od.14.52-Od.14.52 Od.16.417-Od.16.417 Od.17.215-Od.17.215 Od.18.78-Od.18.78 Od.18.163-Od.18.163 Od.19.402-Od.19.402 Od.21.248-Od.21.248 Od.21.287-Od.21.287 | ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζεν
6 4 3 | Il.7.244-Il.7.245 Il.11.349-Il.11.350 Il.17.516-Il.17.517 Od.24.522-Od.24.523 | ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος καὶ βάλεν
6 6 5 | Il.7.326-Il.7.326 Il.9.95-Il.9.95 Il.15.285-Il.15.285 Il.18.253-Il.18.253 Od.16.399-Od.16.399 Od.24.53-Od.24.53 | ὅ σφιν ἐϋφρονέων ἀγορήσατο καὶ μετέειπεν
6 2 0 | Il.7.367-Il.7.367 Od.24.453-Od.24.453 | ὅ σφιν ἐϋφρονέων ἀγορήσατο καὶ μετέειπε
6 2 0 | Il.7.455-Il.7.455 Od.13.140-Od.13.140 | ὢ πόποι ἐννοσίγαιʼ εὐρυσθενές οἷον ἔειπες
6 4 3 | Il.8.31-Il.8.31 Od.1.45-Od.1.45 Od.1.81-Od.1.81 Od.24.473-Od.24.473 | ὦ πάτερ ἡμέτερε Κρονίδη ὕπατε κρειόντων
6 3 2 | Il.8.145-Il.8.145 Il.10.60-Il.10.60 Od.15.67-Od.15.67 | τὸν δʼ ἠμείβετʼ ἔπειτα βοὴν ἀγαθὸς
6 2 0 | Il.8.435-Il.8.435 Od.4.42-Od.4.42 | ἅρματα δʼ ἔκλιναν πρὸς ἐνώπια παμφανόωντα
6 2 0 | Il.9.218-Il.9.218 Od.16.53-Od.16.53 | αὐτὸς δʼ ἀντίον ἷζεν Ὀδυσσῆος θείοιο
6 2 0 | Il.9.312-Il.9.312 Od.14.156-Od.14.156 | ἐχθρὸς γάρ μοι κεῖνος ὁμῶς Ἀΐδαο
6 2 0 | Il.9.382-Il.9.382 Od.4.127-Od.4.127 | ὅθι πλεῖστα δόμοις ἐν κτήματα κεῖται
6 3 0 | Il.9.492-Il.9.492 Od.5.223-Od.5.223 Od.8.155-Od.8.155 | μάλα πολλὰ πάθον καὶ πολλὰ μόγησα
6 2 0 | Il.9.523-Il.9.523 Od.22.59-Od.22.59 | πρὶν δʼ οὔ τι νεμεσσητὸν κεχολῶσθαι
6 6 2 | Il.10.87-Il.10.87 Il.10.555-Il.10.555 Il.11.511-Il.11.511 Il.14.42-Il.14.42 Od.3.79-Od.3.79 Od.3.202-Od.3.202 | ὦ Νέστορ Νηληϊάδη μέγα κῦδος Ἀχαιῶν
6 4 2 | Il.10.204-Il.10.204 Od.18.414-Od.18.414 Od.20.322-Od.20.322 Od.22.132-Od.22.132 | ὦ φίλοι οὐκ ἂν δή τις
