74 2 0 | Il.2.23:0/5-Il.2.33:5/10 Il.2.60:0/5-Il.2.70:5/11 | εὕδεις Ἀτρέος υἱὲ δαΐφρονος ἱπποδάμοιο οὐ χρὴ παννύχιον εὕδειν βουληφόρον ἄνδρα ᾧ λαοί τʼ ἐπιτετράφαται καὶ τόσσα μέμηλε νῦν δʼ ἐμέθεν ξύνες ὦκα Διὸς δέ τοι ἄγγελός εἰμι ὃς σεῦ ἄνευθεν ἐὼν μέγα κήδεται ἠδʼ ἐλεαίρει θωρῆξαί σε κέλευσε κάρη κομόωντας Ἀχαιοὺς πανσυδίῃ νῦν γάρ κεν ἕλοις πόλιν εὐρυάγυιαν Τρώων οὐ γὰρ ἔτʼ ἀμφὶς Ὀλύμπια δώματʼ ἔχοντες ἀθάνατοι φράζονται ἐπέγναμψεν γὰρ ἅπαντας Ἥρη λισσομένη Τρώεσσι δὲ κήδεʼ ἐφῆπται ἐκ Διός ἀλλὰ σὺ σῇσιν ἔχε
11 2 0 | Il.9.216:2/6-Il.9.217:6/7 Il.24.625:3/7-Il.24.626:6/7 | σῖτον ἑλὼν ἐπένειμε τραπέζῃ καλοῖς ἐν κανέοισιν ἀτὰρ κρέα νεῖμεν Ἀχιλλεύς
11 2 0 | Il.9.259:0/11-Il.9.259:10/11 Il.11.790:0/11-Il.11.790:10/11 | ὣς ἐπέτελλʼ ὃ γέρων σὺ δὲ λήθεαι ἀλλʼ ἔτι καὶ νῦν
11 2 0 | Il.9.275:0/7-Il.9.276:3/8 Il.19.176:0/7-Il.19.177:3/10 | μή ποτε τῆς εὐνῆς ἐπιβήμεναι ἠδὲ μιγῆναι ἣ θέμις ἐστὶν ἄναξ
11 2 0 | Il.9.611:0/10-Il.9.612:0/7 Il.21.94:0/10-Il.21.95:0/8 | ἄλλο δέ τοι ἐρέω σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσι μή
11 2 0 | Il.11.11:1/7-Il.11.12:4/5 Il.14.151:1/7-Il.14.152:4/5 | Ἀχαιοῖσιν δὲ μέγα σθένος ἔμβαλʼ ἑκάστῳ καρδίῃ ἄληκτον πολεμίζειν ἠδὲ μάχεσθαι
11 2 0 | Il.11.218:0/7-Il.11.219:3/7 Il.14.508:0/7-Il.14.509:3/7 | ἔσπετε νῦν μοι Μοῦσαι Ὀλύμπια δώματʼ ἔχουσαι ὅς τις δὴ πρῶτος
11 3 0 | Il.11.275:0/5-Il.11.276:5/6 Il.11.586:0/5-Il.11.587:5/6 Il.17.247:0/5-Il.17.248:5/6 | ἤϋσεν δὲ διαπρύσιον Δαναοῖσι γεγωνώς ὦ φίλοι Ἀργείων ἡγήτορες ἠδὲ μέδοντες
11 3 0 | Il.11.472:0/11-Il.11.472:10/11 Il.15.559:0/11-Il.15.559:10/11 Il.16.632:0/11-Il.16.632:10/11 | ὣς εἰπὼν ὃ μὲν ἦρχʼ ὃ δʼ ἅμʼ ἕσπετο ἰσόθεος φώς
11 2 0 | Il.11.578:3/6-Il.11.579:7/8 Il.17.348:3/6-Il.17.349:7/8 | Ἀπισάονα ποιμένα λαῶν ἧπαρ ὑπὸ πραπίδων εἶθαρ δʼ ὑπὸ γούνατʼ ἔλυσεν
11 2 0 | Il.11.804:0/9-Il.11.805:1/8 Il.13.468:0/9-Il.13.469:1/7 | ὣς φάτο τῷ δʼ ἄρα θυμὸν ἐνὶ στήθεσσιν ὄρινε βῆ δὲ
11 2 0 | Il.12.185:2/6-Il.12.186:6/7 Il.20.399:2/6-Il.20.400:6/7 | ῥῆξʼ ὀστέον ἐγκέφαλος δὲ ἔνδον ἅπας πεπάλακτο δάμασσε δέ μιν μεμαῶτα
11 2 0 | Il.12.230:0/8-Il.12.231:2/9 Il.18.284:0/8-Il.18.285:2/8 | τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη κορυθαίολος Ἕκτωρ Πουλυδάμα σὺ μὲν
11 2 0 | Il.12.251:0/8-Il.12.252:2/6 Il.13.833:0/8-Il.13.834:2/7 | ὣς ἄρα φωνήσας ἡγήσατο τοὶ δʼ ἅμʼ ἕποντο ἠχῇ θεσπεσίῃ ἐπὶ
11 4 2 | Il.13.183:3/6-Il.13.184:7/8 Il.13.403:3/6-Il.13.404:7/8 Il.17.304:4/7-Il.17.305:7/8 Il.17.525:3/6-Il.17.526:7/8 | ἀκόντισε δουρὶ φαεινῷ ἀλλʼ ὃ μὲν ἄντα ἰδὼν ἠλεύατο χάλκεον ἔγχος
11 2 0 | Il.13.371:4/8-Il.13.372:6/8 Il.13.397:3/7-Il.13.398:6/8 | τυχών οὐδʼ ἤρκεσε θώρηξ χάλκεος ὃν φορέεσκε μέσῃ δʼ ἐν γαστέρι
11 2 0 | Il.14.406:5/8-Il.14.407:7/8 Il.22.291:5/8-Il.22.292:7/8 | χώσατο δʼ Ἕκτωρ ὅττί ῥά οἱ βέλος ὠκὺ ἐτώσιον ἔκφυγε χειρός
11 2 0 | Il.15.277:2/7-Il.15.278:5/6 Il.17.730:2/7-Il.17.731:5/6 | εἷος μὲν ὁμιλαδὸν αἰὲν ἕποντο νύσσοντες ξίφεσίν τε καὶ ἔγχεσιν ἀμφιγύοισιν
11 2 0 | Il.17.695:6/10-Il.17.696:6/7 Il.23.396:5/9-Il.23.397:6/7 | τὼ δέ οἱ ὄσσε δακρυόφι πλῆσθεν θαλερὴ δέ οἱ ἔσχετο φωνή
11 2 0 | Il.24.157:3/8-Il.24.158:5/6 Il.24.186:3/8-Il.24.187:5/6 | ἄφρων οὔτʼ ἄσκοπος οὔτʼ ἀλιτήμων ἀλλὰ μάλʼ ἐνδυκέως ἱκέτεω πεφιδήσεται ἀνδρός
10 2 0 | Il.1.177:0/10-Il.1.177:9/10 Il.5.891:0/10-Il.5.891:9/10 | αἰεὶ γάρ τοι ἔρις τε φίλη πόλεμοί τε μάχαι τε
10 2 0 | Il.1.286:0/9-Il.1.287:0/8 Il.24.379:0/9-Il.24.380:0/8 | ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες ἀλλʼ
10 3 2 | Il.1.297:0/10-Il.1.297:9/10 Il.9.611:0/10-Il.9.611:9/10 Il.21.94:0/10-Il.21.94:9/10 | ἄλλο δέ τοι ἐρέω σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσι
10 3 2 | Il.1.361:0/10-Il.1.361:9/10 Il.6.485:0/10-Il.6.485:9/10 Il.24.127:0/10-Il.24.127:9/10 | χειρί τέ μιν κατέρεξεν ἔπος τʼ ἔφατʼ ἔκ τʼ ὀνόμαζε
10 2 0 | Il.1.493:0/9-Il.1.494:0/9 Il.24.31:0/9-Il.24.32:0/7 | ἀλλʼ ὅτε δή ῥʼ ἐκ τοῖο δυωδεκάτη γένετʼ ἠώς καὶ
10 2 0 | Il.2.1:0/8-Il.2.2:1/8 Il.24.677:0/8-Il.24.678:1/5 | ἄλλοι μέν ῥα θεοί τε καὶ ἀνέρες ἱπποκορυσταὶ εὗδον παννύχιοι
10 2 0 | Il.2.156:2/7-Il.2.157:4/6 Il.8.426:1/6-Il.8.427:4/7 | Ἀθηναίην Ἥρη πρὸς μῦθον ἔειπεν ὢ πόποι αἰγιόχοιο Διὸς τέκος
10 2 0 | Il.2.703:0/10-Il.2.703:9/10 Il.2.726:0/10-Il.2.726:9/10 | οὐδὲ μὲν οὐδʼ οἳ ἄναρχοι ἔσαν πόθεόν γε μὲν ἀρχόν
10 2 0 | Il.3.271:0/5-Il.3.272:4/8 Il.19.252:0/5-Il.19.253:4/8 | Ἀτρεΐδης δὲ ἐρυσσάμενος χείρεσσι μάχαιραν ἥ οἱ πὰρ ξίφεος μέγα
10 2 0 | Il.3.342:2/6-Il.3.343:5/6 Il.4.79:5/9-Il.4.80:5/6 | θάμβος δʼ ἔχεν εἰσορόωντας Τρῶάς θʼ ἱπποδάμους καὶ ἐϋκνήμιδας Ἀχαιούς
10 2 0 | Il.3.381:0/10-Il.3.381:9/10 Il.20.444:0/10-Il.20.444:9/10 | ῥεῖα μάλʼ ὥς τε θεός ἐκάλυψε δʼ ἄρʼ ἠέρι πολλῇ
10 4 2 | Il.4.39:0/10-Il.4.39:9/10 Il.5.259:0/10-Il.5.259:9/10 Il.16.444:0/10-Il.16.444:9/10 Il.16.851:0/10-Il.16.851:9/10 | ἄλλο δέ τοι ἐρέω σὺ δʼ ἐνὶ φρεσὶ βάλλεο σῇσιν
10 2 0 | Il.4.88:3/6-Il.4.89:6/7 Il.5.168:3/6-Il.5.169:6/7 | εἴ που ἐφεύροι εὗρε Λυκάονος υἱὸν ἀμύμονά τε κρατερόν τε
10 2 0 | Il.4.292:0/10-Il.4.292:9/10 Il.4.364:0/10-Il.4.364:9/10 | ὣς εἰπὼν τοὺς μὲν λίπεν αὐτοῦ βῆ δὲ μετʼ ἄλλους
10 2 0 | Il.4.353:0/10-Il.4.353:9/10 Il.9.359:0/10-Il.9.359:9/10 | ὄψεαι αἴ κʼ ἐθέλῃσθα καὶ αἴ κέν τοι τὰ μεμήλῃ
10 2 0 | Il.5.46:0/6-Il.5.47:3/10 Il.16.343:0/6-Il.16.344:3/9 | νύξʼ ἵππων ἐπιβησόμενον κατὰ δεξιὸν ὦμον ἤριπε δʼ ἐξ ὀχέων
10 3 2 | Il.5.82:5/9-Il.5.83:5/6 Il.16.333:5/9-Il.16.334:5/6 Il.20.476:5/9-Il.20.477:5/6 | τὸν δὲ κατʼ ὄσσε ἔλλαβε πορφύρεος θάνατος καὶ μοῖρα κραταιή
10 2 0 | Il.5.201:0/10-Il.5.201:9/10 Il.22.103:0/10-Il.22.103:9/10 | ἀλλʼ ἐγὼ οὐ πιθόμην ἦ τʼ ἂν πολὺ κέρδιον ἦεν
10 2 0 | Il.5.426:0/9-Il.5.427:0/6 Il.15.47:0/9-Il.15.48:0/6 | ὣς φάτο μείδησεν δὲ πατὴρ ἀνδρῶν τε θεῶν τε καί
10 2 0 | Il.5.452:0/5-Il.5.453:4/5 Il.12.425:0/5-Il.12.426:4/5 | δῄουν ἀλλήλων ἀμφὶ στήθεσσι βοείας ἀσπίδας εὐκύκλους λαισήϊά τε πτερόεντα
10 2 0 | Il.5.514:4/7-Il.5.515:6/7 Il.7.307:7/10-Il.7.308:6/7 | τοὶ δὲ χάρησαν ὡς εἶδον ζωόν τε καὶ ἀρτεμέα προσιόντα
10 2 0 | Il.6.143:0/8-Il.6.144:1/7 Il.20.429:0/8-Il.20.430:1/7 | ἆσσον ἴθʼ ὥς κεν θᾶσσον ὀλέθρου πείραθʼ ἵκηαι τὸν δʼ
10 2 0 | Il.6.379:1/7-Il.6.380:3/5 Il.6.384:1/7-Il.6.385:3/5 | ἐς Ἀθηναίης ἐξοίχεται ἔνθά περ ἄλλαι Τρῳαὶ ἐϋπλόκαμοι δεινὴν θεὸν
10 2 0 | Il.7.118:5/8-Il.7.120:0/6 Il.7.173:6/9-Il.7.175:0/7 | αἴ κε φύγῃσι δηΐου ἐκ πολέμοιο καὶ αἰνῆς δηϊοτῆτος ὣς
10 2 0 | Il.7.178:0/8-Il.7.179:1/8 Il.7.201:0/8-Il.7.202:1/6 | ὧδε δέ τις εἴπεσκεν ἰδὼν εἰς οὐρανὸν εὐρύν Ζεῦ πάτερ
10 2 0 | Il.7.428:0/5-Il.7.429:4/8 Il.7.431:0/5-Il.7.432:4/8 | νεκροὺς πυρκαϊῆς ἐπινήνεον ἀχνύμενοι κῆρ ἐν δὲ πυρὶ πρήσαντες ἔβαν
10 2 0 | Il.7.449:2/7-Il.7.450:4/6 Il.12.5:3/8-Il.12.6:4/6 | νεῶν ὕπερ ἀμφὶ δὲ τάφρον ἤλασαν οὐδὲ θεοῖσι δόσαν κλειτὰς
10 2 0 | Il.8.51:4/7-Il.8.52:6/7 Il.11.81:3/6-Il.11.82:6/7 | καθέζετο κύδεϊ γαίων εἰσορόων Τρώων τε πόλιν καὶ νῆας Ἀχαιῶν
10 2 0 | Il.8.130:0/8-Il.8.131:1/8 Il.11.310:0/8-Il.11.311:1/8 | ἔνθά κε λοιγὸς ἔην καὶ ἀμήχανα ἔργα γένοντο καί νύ
10 3 0 | Il.8.425:0/9-Il.8.426:0/6 Il.18.202:0/9-Il.18.203:0/8 Il.24.188:0/9-Il.24.189:0/7 | ἣ μὲν ἄρʼ ὣς εἰποῦσʼ ἀπέβη πόδας ὠκέα Ἶρις αὐτὰρ
10 2 0 | Il.8.502:0/7-Il.8.503:2/6 Il.9.65:0/7-Il.9.66:2/6 | ἀλλʼ ἤτοι νῦν μὲν πειθώμεθα νυκτὶ μελαίνῃ δόρπά τʼ ἐφοπλισόμεσθα
10 2 0 | Il.9.704:0/8-Il.9.705:1/6 Il.18.297:0/8-Il.18.298:1/8 | ἀλλʼ ἄγεθʼ ὡς ἂν ἐγὼ εἴπω πειθώμεθα πάντες νῦν μὲν
10 2 0 | Il.10.135:0/7-Il.10.136:2/7 Il.15.482:0/7-Il.15.483:2/9 | εἵλετο δʼ ἄλκιμον ἔγχος ἀκαχμένον ὀξέϊ χαλκῷ βῆ δʼ ἰέναι
10 2 0 | Il.11.42:0/6-Il.11.43:3/7 Il.16.138:0/6-Il.16.139:3/8 | ἵππουριν δεινὸν δὲ λόφος καθύπερθεν ἔνευεν εἵλετο δʼ ἄλκιμα δοῦρε
10 2 0 | Il.11.187:5/8-Il.11.189:0/7 Il.11.202:5/8-Il.11.204:0/8 | Ἀγαμέμνονα ποιμένα λαῶν θύνοντʼ ἐν προμάχοισιν ἐναίροντα στίχας ἀνδρῶν τόφρʼ
10 5 2 | Il.11.403:0/8-Il.11.404:1/11 Il.17.90:0/8-Il.17.91:1/10 Il.18.5:0/8-Il.18.6:1/10 Il.21.552:0/8-Il.21.553:1/9 Il.22.98:0/8-Il.22.99:1/10 | ὀχθήσας δʼ ἄρα εἶπε πρὸς ὃν μεγαλήτορα θυμόν ὤ μοι
10 2 0 | Il.11.573:4/8-Il.11.574:5/6 Il.15.316:4/8-Il.15.317:5/6 | πάρος χρόα λευκὸν ἐπαυρεῖν ἐν γαίῃ ἵσταντο λιλαιόμενα χροὸς ἆσαι
10 3 0 | Il.13.239:0/10-Il.13.239:9/10 Il.16.726:0/10-Il.16.726:9/10 Il.17.82:0/10-Il.17.82:9/10 | ὣς εἰπὼν ὃ μὲν αὖτις ἔβη θεὸς ἂμ πόνον ἀνδρῶν
10 2 0 | Il.16.231:0/8-Il.16.232:1/7 Il.24.306:0/8-Il.24.307:1/6 | εὔχετʼ ἔπειτα στὰς μέσῳ ἕρκεϊ λεῖβε δὲ οἶνον οὐρανὸν εἰσανιδών
10 2 0 | Il.16.492:5/9-Il.16.493:5/6 Il.22.268:3/7-Il.22.269:5/6 | νῦν σε μάλα χρὴ αἰχμητήν τʼ ἔμεναι καὶ θαρσαλέον πολεμιστήν
10 2 0 | Il.16.689:0/9-Il.16.690:0/6 Il.17.177:0/9-Il.17.178:0/6 | ὅς τε καὶ ἄλκιμον ἄνδρα φοβεῖ καὶ ἀφείλετο νίκην ῥηϊδίως
10 2 0 | Il.16.852:4/9-Il.16.853:4/6 Il.24.131:4/9-Il.24.132:4/6 | δηρὸν βέῃ ἀλλά τοι ἤδη ἄγχι παρέστηκεν θάνατος καὶ μοῖρα
10 2 0 | Il.17.122:0/8-Il.17.123:1/7 Il.17.693:0/8-Il.17.694:1/7 | γυμνόν ἀτὰρ τά γε τεύχεʼ ἔχει κορυθαίολος Ἕκτωρ ὣς ἔφατʼ
10 2 0 | Il.18.101:0/10-Il.18.101:9/10 Il.23.150:0/10-Il.23.150:9/10 | νῦν δʼ ἐπεὶ οὐ νέομαί γε φίλην ἐς πατρίδα γαῖαν
10 2 0 | Il.23.68:0/10-Il.23.68:9/10 Il.24.682:0/10-Il.24.682:9/10 | στῆ δʼ ἄρʼ ὑπὲρ κεφαλῆς καί μιν πρὸς μῦθον ἔειπεν
10 2 0 | Il.23.237:5/7-Il.23.239:0/4 Il.24.791:5/7-Il.24.793:0/7 | αἴθοπι οἴνῳ πᾶσαν ὁπόσσον ἐπέσχε πυρὸς μένος αὐτὰρ ἔπειτα ὀστέα
10 2 0 | Il.23.708:0/8-Il.23.709:1/7 Il.23.811:0/8-Il.23.812:1/7 | ὣς ἔφατʼ ὦρτο δʼ ἔπειτα μέγας Τελαμώνιος Αἴας ἂν δʼ
9 2 0 | Il.1.33:0/9-Il.1.33:8/9 Il.24.571:0/9-Il.24.571:8/9 | ὣς ἔφατʼ ἔδεισεν δʼ ὃ γέρων καὶ ἐπείθετο μύθῳ
9 3 0 | Il.1.148:0/9-Il.1.148:8/9 Il.22.260:0/9-Il.22.260:8/9 Il.24.559:0/9-Il.24.559:8/9 | τὸν δʼ ἄρʼ ὑπόδρα ἰδὼν προσέφη πόδας ὠκὺς Ἀχιλλεύς
9 3 2 | Il.1.286:0/9-Il.1.286:8/9 Il.8.146:0/9-Il.8.146:8/9 Il.24.379:0/9-Il.24.379:8/9 | ναὶ δὴ ταῦτά γε πάντα γέρον κατὰ μοῖραν ἔειπες
9 2 0 | Il.1.357:7/9-Il.1.358:6/7 Il.18.35:5/7-Il.18.36:6/7 | πότνια μήτηρ ἡμένη ἐν βένθεσσιν ἁλὸς παρὰ πατρὶ γέροντι
9 2 0 | Il.1.470:2/5-Il.1.471:5/6 Il.9.175:2/5-Il.9.176:5/6 | κρητῆρας ἐπεστέψαντο ποτοῖο νώμησαν δʼ ἄρα πᾶσιν ἐπαρξάμενοι δεπάεσσιν
9 3 2 | Il.2.44:0/7-Il.2.45:1/7 Il.10.22:0/7-Il.10.23:1/7 Il.10.132:0/7-Il.10.133:1/6 | ποσσὶ δʼ ὑπὸ λιπαροῖσιν ἐδήσατο καλὰ πέδιλα ἀμφὶ δʼ
9 2 0 | Il.2.111:0/7-Il.2.112:1/8 Il.9.18:0/7-Il.9.19:1/8 | Ζεύς με μέγα Κρονίδης ἄτῃ ἐνέδησε βαρείῃ σχέτλιος ὃς
9 4 0 | Il.2.371:0/9-Il.2.371:8/9 Il.4.288:0/9-Il.4.288:8/9 Il.7.132:0/9-Il.7.132:8/9 Il.16.97:0/9-Il.16.97:8/9 | αἲ γὰρ Ζεῦ τε πάτερ καὶ Ἀθηναίη καὶ Ἄπολλον
9 3 2 | Il.2.432:0/8-Il.2.433:0/7 Il.7.323:0/8-Il.7.324:0/7 Il.9.92:0/8-Il.9.93:0/7 | αὐτὰρ ἐπεὶ πόσιος καὶ ἐδητύος ἐξ ἔρον ἕντο τοῖς
9 2 0 | Il.2.545:0/7-Il.2.546:1/7 Il.2.737:0/7-Il.2.738:1/7 | τῷ δʼ ἅμα τεσσαράκοντα μέλαιναι νῆες ἕποντο οἳ δʼ
9 10 5 | Il.3.15:0/9-Il.3.15:8/9 Il.5.14:0/9-Il.5.14:8/9 Il.5.630:0/9-Il.5.630:8/9 Il.5.850:0/9-Il.5.850:8/9 Il.11.232:0/9-Il.11.232:8/9 Il.13.604:0/9-Il.13.604:8/9 Il.16.462:0/9-Il.16.462:8/9 Il.20.176:0/9-Il.20.176:8/9 Il.21.148:0/9-Il.21.148:8/9 Il.22.248:0/9-Il.22.248:8/9 | οἳ δʼ ὅτε δὴ σχεδὸν ἦσαν ἐπʼ ἀλλήλοισιν ἰόντες
9 8 4 | Il.3.95:0/9-Il.3.95:8/9 Il.7.398:0/9-Il.7.398:8/9 Il.9.29:0/9-Il.9.29:8/9 Il.9.430:0/9-Il.9.430:8/9 Il.9.693:0/9-Il.9.693:8/9 Il.10.218:0/9-Il.10.218:8/9 Il.10.313:0/9-Il.10.313:8/9 Il.23.676:0/9-Il.23.676:8/9 | ὣς ἔφαθʼ οἳ δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ
9 2 0 | Il.3.297:0/8-Il.3.298:0/7 Il.3.319:0/8-Il.3.320:0/6 | ὧδε δέ τις εἴπεσκεν Ἀχαιῶν τε Τρώων τε Ζεῦ
9 2 0 | Il.3.331:1/4-Il.3.332:5/6 Il.19.370:1/4-Il.19.371:5/6 | ἀργυρέοισιν ἐπισφυρίοις ἀραρυίας δεύτερον αὖ θώρηκα περὶ στήθεσσιν ἔδυνεν
9 3 0 | Il.3.355:0/7-Il.3.356:1/7 Il.5.280:0/7-Il.5.281:1/9 Il.22.289:0/7-Il.22.290:1/7 | ἦ ῥα καὶ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος καὶ βάλε
9 2 0 | Il.4.68:0/9-Il.4.68:8/9 Il.16.458:0/9-Il.16.458:8/9 | ὣς ἔφατʼ οὐδʼ ἀπίθησε πατὴρ ἀνδρῶν τε θεῶν τε
9 2 0 | Il.4.132:4/7-Il.4.133:5/6 Il.20.414:2/5-Il.20.415:5/6 | ὅθι ζωστῆρος ὀχῆες χρύσειοι σύνεχον καὶ διπλόος ἤντετο θώρηξ
9 2 0 | Il.4.198:0/8-Il.4.199:0/7 Il.12.351:0/8-Il.12.352:0/7 | ὣς ἔφατʼ οὐδʼ ἄρα οἱ κῆρυξ ἀπίθησεν ἀκούσας βῆ
9 3 2 | Il.4.208:0/9-Il.4.208:8/9 Il.11.804:0/9-Il.11.804:8/9 Il.13.468:0/9-Il.13.468:8/9 | ὣς φάτο τῷ δʼ ἄρα θυμὸν ἐνὶ στήθεσσιν ὄρινε
9 2 0 | Il.4.311:4/7-Il.4.312:5/6 Il.4.368:4/7-Il.4.369:5/6 | ἰδὼν κρείων Ἀγαμέμνων καί μιν φωνήσας ἔπεα πτερόεντα προσηύδα
9 2 0 | Il.4.419:0/9-Il.4.419:8/9 Il.16.426:0/9-Il.16.426:8/9 | ἦ ῥα καὶ ἐξ ὀχέων σὺν τεύχεσιν ἆλτο χαμᾶζε
9 2 0 | Il.5.41:5/6-Il.5.42:7/8 Il.5.539:6/7-Il.5.540:7/8 | ἔλασσε δούπησεν δὲ πεσών ἀράβησε δὲ τεύχεʼ ἐπʼ αὐτῷ
9 2 0 | Il.5.294:0/9-Il.5.294:8/9 Il.8.260:0/9-Il.8.260:8/9 | ἤριπε δʼ ἐξ ὀχέων ἀράβησε δὲ τεύχεʼ ἐπʼ αὐτῷ
9 2 0 | Il.5.652:0/9-Il.5.652:8/9 Il.11.443:0/9-Il.11.443:8/9 | σοὶ δʼ ἐγὼ ἐνθάδε φημὶ φόνον καὶ κῆρα μέλαιναν
9 2 0 | Il.5.689:0/9-Il.5.689:8/9 Il.6.342:0/9-Il.6.342:8/9 | ὣς φάτο τὸν δʼ οὔ τι προσέφη κορυθαίολος Ἕκτωρ
9 2 0 | Il.6.112:0/7-Il.6.113:1/8 Il.17.185:0/7-Il.17.186:1/7 | ἀνέρες ἔστε φίλοι μνήσασθε δὲ θούριδος ἀλκῆς ὄφρʼ ἂν
9 2 0 | Il.6.192:0/9-Il.6.192:8/9 Il.11.226:0/9-Il.11.226:8/9 | αὐτοῦ μιν κατέρυκε δίδου δʼ ὅ γε θυγατέρα ἥν
9 2 0 | Il.6.194:4/8-Il.6.195:4/6 Il.20.184:5/9-Il.20.185:4/6 | τέμενος τάμον ἔξοχον ἄλλων καλὸν φυταλιῆς καὶ ἀρούρης ὄφρα
9 2 0 | Il.7.92:0/9-Il.7.92:8/9 Il.8.28:0/9-Il.8.28:8/9 | ὣς ἔφαθʼ οἱ δʼ ἄρα πάντες ἀκὴν ἐγένοντο σιωπῇ
9 3 0 | Il.7.244:0/7-Il.7.245:1/6 Il.11.349:0/7-Il.11.350:1/6 Il.17.516:0/7-Il.17.517:1/7 | ἦ ῥα καὶ ἀμπεπαλὼν προΐει δολιχόσκιον ἔγχος καὶ βάλεν
9 2 0 | Il.7.338:2/7-Il.7.339:3/7 Il.7.437:3/8-Il.7.438:3/7 | εἶλαρ νηῶν τε καὶ αὐτῶν ἐν δʼ αὐτοῖσι πύλας
9 7 6 | Il.7.379:0/11-Il.7.379:8/11 Il.9.79:0/11-Il.9.79:8/11 Il.14.133:0/11-Il.14.133:8/11 Il.14.378:0/11-Il.14.378:8/11 Il.15.300:0/11-Il.15.300:8/11 Il.23.54:0/11-Il.23.54:8/11 Il.23.738:0/11-Il.23.738:8/11 | ὣς ἔφαθʼ οἳ δʼ ἄρα τοῦ μάλα μὲν κλύον
9 2 0 | Il.8.32:0/10-Il.8.32:8/10 Il.8.463:0/10-Il.8.463:8/10 | εὖ νυ καὶ ἡμεῖς ἴδμεν ὅ τοι σθένος οὐκ
9 2 0 | Il.8.172:2/6-Il.8.173:4/6 Il.17.183:2/6-Il.17.184:4/6 | Τρώεσσιν ἐκέκλετο μακρὸν ἀΰσας Τρῶες καὶ Λύκιοι καὶ Δάρδανοι
9 3 0 | Il.8.220:0/9-Il.8.220:8/9 Il.13.167:0/9-Il.13.167:8/9 Il.13.208:0/9-Il.13.208:8/9 | βῆ δʼ ἰέναι παρά τε κλισίας καὶ νῆας Ἀχαιῶν
9 2 0 | Il.8.398:0/5-Il.8.399:3/9 Il.11.185:0/5-Il.11.186:3/8 | Ἶριν δʼ ὄτρυνε χρυσόπτερον ἀγγελέουσαν βάσκʼ ἴθι Ἶρι ταχεῖα
9 4 3 | Il.8.425:0/9-Il.8.425:8/9 Il.11.210:0/9-Il.11.210:8/9 Il.18.202:0/9-Il.18.202:8/9 Il.24.188:0/9-Il.24.188:8/9 | ἣ μὲν ἄρʼ ὣς εἰποῦσʼ ἀπέβη πόδας ὠκέα Ἶρις
9 2 0 | Il.9.114:0/7-Il.9.115:1/8 Il.10.119:0/7-Il.10.120:1/8 | τὸν δʼ αὖτε προσέειπεν ἄναξ ἀνδρῶν Ἀγαμέμνων ὦ γέρον
9 3 2 | Il.9.133:0/7-Il.9.134:1/7 Il.9.275:0/7-Il.9.276:1/8 Il.19.176:0/7-Il.19.177:1/10 | μή ποτε τῆς εὐνῆς ἐπιβήμεναι ἠδὲ μιγῆναι ἣ θέμις
9 2 0 | Il.9.252:8/9-Il.9.253:7/8 Il.9.438:7/8-Il.9.439:7/8 | Πηλεὺς ἤματι τῷ ὅτε σʼ ἐκ Φθίης Ἀγαμέμνονι πέμπε
9 2 0 | Il.9.673:0/9-Il.9.673:8/9 Il.10.544:0/9-Il.10.544:8/9 | εἴπʼ ἄγε μʼ ὦ πολύαινʼ Ὀδυσεῦ μέγα κῦδος Ἀχαιῶν
9 2 0 | Il.9.706:0/9-Il.9.706:8/9 Il.19.161:0/9-Il.19.161:8/9 | σίτου καὶ οἴνοιο τὸ γὰρ μένος ἐστὶ καὶ ἀλκή
9 2 0 | Il.10.23:4/7-Il.10.24:5/6 Il.10.177:6/9-Il.10.178:5/6 | ἑέσσατο δέρμα λέοντος αἴθωνος μεγάλοιο ποδηνεκές εἵλετο δʼ ἔγχος
9 2 0 | Il.10.147:0/6-Il.10.148:2/9 Il.10.327:0/6-Il.10.328:2/11 | βουλὰς βουλεύειν ἢ φευγέμεν ἠὲ μάχεσθαι ὣς φάθʼ ὃ
9 2 0 | Il.11.18:1/4-Il.11.19:5/6 Il.16.132:1/4-Il.16.133:5/6 | ἀργυρέοισιν ἐπισφυρίοις ἀραρυίας δεύτερον αὖ θώρηκα περὶ στήθεσσιν ἔδυνε
9 3 2 | Il.11.97:6/8-Il.11.98:6/7 Il.12.185:4/6-Il.12.186:6/7 Il.20.399:4/6-Il.20.400:6/7 | ἐγκέφαλος δὲ ἔνδον ἅπας πεπάλακτο δάμασσε δέ μιν μεμαῶτα
9 2 0 | Il.11.194:0/8-Il.11.195:0/7 Il.17.455:0/8-Il.17.456:0/6 | δύῃ τʼ ἠέλιος καὶ ἐπὶ κνέφας ἱερὸν ἔλθῃ ὣς
9 2 0 | Il.11.411:0/9-Il.11.411:8/9 Il.18.15:0/9-Il.18.15:8/9 | εἷος ὃ ταῦθʼ ὥρμαινε κατὰ φρένα καὶ κατὰ θυμόν
