75 2 0 | Il.2.23-Il.2.33 Il.2.60-Il.2.70 | εὕδω Ἀτρεύς υἱός δαίφρων ἱππόδαμος οὐ χρή παννύχιος εὕδω βουληφόρος ἀνήρ ὅς λαός τε ἐπιτρέπω καί τόσος μέλω νῦν δέ ἐγώ συνίημι ὦκα Ζεύς δέ σύ ἄγγελος εἰμί ὅς σύ ἄνευθε εἰμί μέγας κήδω ἠδέ ἐλεαίρω θωρήσσω σύ κελεύω κάρα κομάω Ἀχαιός πανσυδίῃ νῦν γάρ ἄν αἱρέω πόλις εὐρυάγυια Τρώς οὐ γάρ ἔτι ἀμφίς Ὀλύμπιος δῶμα ἔχω ἀθάνατος φράζω ἐπιγνάμπτω γάρ ἅπας Ἥρα λίσσομαι Τρώς δέ κῆδος ἐφάπτω ἐκ Ζεύς ἀλλά σύ σός ἔχω φρήν
9 2 0 | Il.11.646-Il.11.646 Il.11.778-Il.11.778 | εἰς δέ ἄγω χείρ αἱρέω κατά δέ ἑδριάω ἄνωγα
9 2 0 | Il.11.661-Il.11.662 Il.16.26-Il.16.27 | ἠδέ Ἀγαμέμνων βάλλω δέ καί Εὐρύπυλος κατά μηρός ὀιστός
9 4 3 | Il.11.804-Il.11.804 Il.13.468-Il.13.468 Il.3.395-Il.3.395 Il.4.208-Il.4.208 | ὡς φημί ὁ δέ ἄρα θυμός ἐν στῆθος ὀρίνω
9 2 0 | Il.12.89-Il.12.90 Il.12.197-Il.12.198 | ὅς πλεῖστος καί ἄριστος εἰμί μέμαα δέ μάλιστα τεῖχος
9 2 0 | Il.12.328-Il.12.329 Il.13.327-Il.13.328 | ἤ τις εὖχος ὀρέγω ἤ τις ἐγώ ὡς φημί
9 2 0 | Il.12.436-Il.12.436 Il.15.413-Il.15.413 | ὡς μέν ὁ ἐπί ἴσος μάχη τείνω πόλεμος τε
9 3 0 | Il.13.167-Il.13.167 Il.13.208-Il.13.208 Il.8.220-Il.8.220 | βαίνω δέ εἶμι παρά τε κλισία καί ναῦς Ἀχαιός
9 2 0 | Il.13.389-Il.13.389 Il.16.482-Il.16.482 | ἐρείπω δέ ὡς ὅτε τις δρῦς ἐρείπω ἤ ἀχερωίς
9 2 0 | Il.13.458-Il.13.459 Il.14.23-Il.14.24 | ὧδε δέ ἕ φρονέω δοάσσατο κερδίων εἰμί βαίνω ἐπί
9 8 3 | Il.13.604-Il.13.604 Il.16.462-Il.16.462 Il.20.176-Il.20.176 Il.21.148-Il.21.148 Il.22.248-Il.22.248 Il.5.14-Il.5.14 Il.5.630-Il.5.630 Il.5.850-Il.5.850 | ὁ δέ ὅτε δή σχεδόν εἰμί ἐπί ἀλλήλων εἶμι
9 2 0 | Il.13.758-Il.13.759 Il.13.770-Il.13.771 | Δηίφοβος τε βία τε Ἕλενος ἄναξ Ἀσιάδης τε Ἄδαμας
9 2 0 | Il.13.767-Il.13.768 Il.17.683-Il.17.684 | θαρσύνω ἑταῖρος καί ἐποτρύνω μάχομαι ἀγχοῦ δέ ἵστημι πρόσφημι
9 2 0 | Il.14.95-Il.14.96 Il.17.173-Il.17.174 | νῦν δέ σύ ὄνομαι πάγχυ φρήν οἷος εἶπον ὅς
9 2 0 | Il.14.166-Il.14.167 Il.14.338-Il.14.339 | φίλος υἱός τεύχω Ἥφαιστος πυκνός δέ θύρα σταθμός ἐπαραρίσκω
9 2 0 | Il.14.299-Il.14.299 Il.5.192-Il.5.192 | ἵππος δέ οὐ πάρειμι καί ἅρμα ὁ ἄν ἐπιβαίνω
9 2 0 | Il.14.314-Il.14.315 Il.3.441-Il.3.442 | φιλότης τέρπω εὐνάω οὐ γάρ πω ποτέ ἐγώ ὧδε
9 2 0 | Il.14.328-Il.14.328 Il.3.446-Il.3.446 | ὡς σύ νῦν ἔραμαι καί ἐγώ γλυκύς ἵμερος αἱρέω
9 2 0 | Il.15.1-Il.15.2 Il.8.343-Il.8.344 | τε σκόλοψ καί τάφρος βαίνω φεύγω πολύς δέ δαμάζω
9 2 0 | Il.15.208-Il.15.209 Il.16.52-Il.16.53 | ἀλλά ὅδε αἰνός ἄχος καρδία καί θυμός ἱκάνω ὁπότε
9 2 0 | Il.15.481-Il.15.482 Il.3.337-Il.3.338 | δεινός δέ λόφος καθύπερθε νεύω αἱρέω δέ ἄλκιμος ἔγχος
9 2 0 | Il.15.561-Il.15.561 Il.15.661-Il.15.661 | ὦ φίλος ἀνήρ εἰμί καί αἰδώς τίθημι ἐν θυμός
9 2 0 | Il.16.97-Il.16.97 Il.4.288-Il.4.288 | αἴ γάρ Ζεύς τε πάτηρ καί Ἀθήνη καί Ἀπόλλων
9 2 0 | Il.16.271-Il.16.272 Il.17.164-Il.17.165 | ὅς μέγας ἄριστος Ἀργεῖος παρά ναῦς καί ἀγχέμαχος θεράπων
9 2 0 | Il.16.332-Il.16.333 Il.20.475-Il.20.476 | κωπήεις πᾶς δέ ὑποθερμαίνω ξίφος αἷμα ὁ δέ κατά
9 2 0 | Il.16.380-Il.16.381 Il.16.866-Il.16.867 | ὠκύς ἵππος ἄμβροτος ὅς Πηλεύς θεός δίδωμι ἀγλαός δῶρον
9 2 0 | Il.16.426-Il.16.426 Il.4.419-Il.4.419 | ἠμί ἄρα καί ἐκ ὄχος σύν τεῦχος ἅλλομαι χαμᾶζε
9 2 0 | Il.16.480-Il.16.481 Il.5.18-Il.5.19 | ὁ δέ οὐ ἅλιος βέλος ἐκφεύγω χείρ ἀλλά βάλλω
9 2 0 | Il.17.183-Il.17.184 Il.8.172-Il.8.173 | Τρώς κέλομαι μακρός αὔω Τρώς καί Λύκιοι καί Δάρδανος
9 2 0 | Il.17.258-Il.17.260 Il.7.165-Il.7.167 | καί ὀπάων Ἰδομενεύς Μηριόνης ἀτάλαντος Ἐνυάλιος ἀνδρειφόντης ὁ δέ
9 3 2 | Il.17.347-Il.17.347 Il.4.496-Il.4.496 Il.5.611-Il.5.611 | ἵστημι δέ μάλα ἐγγύς εἶμι καί ἀκοντίζω δόρυ φαεινός
9 2 0 | Il.18.511-Il.18.512 Il.22.120-Il.22.121 | ἄνδιχα πᾶς δατέομαι κτῆσις ὅσος πτολίεθρον ἐπήρατος ἐντός ἔργω
9 2 0 | Il.19.161-Il.19.161 Il.9.706-Il.9.706 | σῖτος καί οἶνος ὁ γάρ μένος εἰμί καί ἀλκή
9 2 0 | Il.2.111-Il.2.112 Il.9.18-Il.9.19 | Ζεύς ἐγώ μέγας Κρονίδης ἄτη ἐνδέω βαρύς σχέτλιος ὅς
9 2 0 | Il.2.371-Il.2.371 Il.7.132-Il.7.132 | εἰ γάρ Ζεύς τε πάτηρ καί Ἀθήνη καί Ἀπόλλων
9 3 0 | Il.2.545-Il.2.546 Il.2.710-Il.2.711 Il.2.737-Il.2.738 | ὁ δέ ἅμα τεσσαράκοντα μέλας ναῦς ἕπομαι ὅς δέ
9 2 0 | Il.20.279-Il.20.280 Il.21.69-Il.21.70 | ἐγχείη δέ ἄρα ὑπέρ νῶτον ἐν γαῖα ἵστημι ἵημι
9 2 0 | Il.20.414-Il.20.415 Il.4.132-Il.4.133 | ὅθι ζωστήρ ὀχεύς χρύσεος συνόχωκα καί διπλόος ἄντομαι θώραξ
9 2 0 | Il.22.167-Il.22.167 Il.24.103-Il.24.103 | ὁ δέ μῦθος ἄρχω πατήρ ἀνήρ τε θεός τε
9 2 0 | Il.22.172-Il.22.174 Il.22.229-Il.22.231 | Ἀχιλλεύς ἄστυ περί Πρίαμος πούς ταχύς διώκω ἀλλά ἄγε
9 2 0 | Il.23.270-Il.23.271 Il.23.751-Il.23.752 | τίθημι ἵστημι δέ ὀρθός καί μῦθος ἐν Ἀργεῖος εἶπον
9 2 0 | Il.23.417-Il.23.418 Il.23.446-Il.23.447 | ὡς φημί ὁ δέ ἄναξ ὑποδείδω ὁμοκλή μᾶλλον ἐπιτρέχω
9 2 0 | Il.24.70-Il.24.70 Il.4.49-Il.4.49 | λοιβή τε κνῖσα τε ὁ γάρ λαγχάνω γέρας ἐγώ
9 2 0 | Il.24.152-Il.24.153 Il.24.181-Il.24.182 | θάνατος μέλω φρήν μή δέ τις τάρβος τοῖος γάρ
9 2 0 | Il.24.389-Il.24.390 Il.24.432-Il.24.433 | ὁ δέ αὖτε προσεῖπον διάκτορος Ἀργειφόντης πειράω ἐγώ γεραιός
9 2 0 | Il.3.77-Il.3.78 Il.7.55-Il.7.56 | εἰς μέσος εἶμι Τρώς ἀνείργω φάλαγξ μέσος δόρυ αἱρέω
9 2 0 | Il.3.85-Il.3.86 Il.7.66-Il.7.67 | Ἕκτωρ δέ μετά ἀμφότερος εἶπον κλύω ἐγώ Τρώς καί
9 2 0 | Il.5.41-Il.5.42 Il.5.539-Il.5.540 | ἐλαύνω δουπέω δέ πίπτω ἀραβέω δέ τεῦχος ἐπί αὐτός
9 2 0 | Il.5.274-Il.5.275 Il.8.212-Il.8.213 | ὡς ὅς μέν τοιοῦτος πρός ἀλλήλων ἀγορεύω ὁ δέ
9 2 0 | Il.5.294-Il.5.294 Il.8.260-Il.8.260 | ἐρείπω δέ ἐκ ὄχος ἀραβέω δέ τεῦχος ἐπί αὐτός
9 2 0 | Il.5.362-Il.5.362 Il.5.457-Il.5.457 | Τυδείδης ὅς νῦν γε καί ἄν Ζεύς πατήρ μάχομαι
9 2 0 | Il.5.689-Il.5.689 Il.6.342-Il.6.342 | ὡς φημί ὁ δέ οὐ τις πρόσφημι κορυθαίολος Ἕκτωρ
9 2 0 | Il.6.263-Il.6.264 Il.6.359-Il.6.360 | ὁ δέ ἀμείβω ἔπειτα μέγας κορυθαίολος Ἕκτωρ μή ἐγώ
9 2 0 | Il.6.379-Il.6.380 Il.6.384-Il.6.385 | ἐξοίχομαι ἔνθα πέρ ἄλλος Τρωιός εὐπλόκαμος δεινός θεός ἱλάσκομαι
9 2 0 | Il.7.313-Il.7.314 Il.9.669-Il.9.670 | ὁ δέ ὅτε δή κλισία ἐν Ἀτρείδης γίγνομαι ὁ
9 2 0 | Il.8.32-Il.8.32 Il.8.463-Il.8.463 | εὖ νῦν καί ἐγώ οἶδα ὅς σύ σθένος οὐ
9 2 0 | Il.9.129-Il.9.130 Il.9.271-Il.9.272 | Λεσβίς ὅς ὅτε Λέσβος ἐυκτίμενος αἱρέω αὐτός ἐξαιρέω ὅς
9 2 0 | Il.9.144-Il.9.145 Il.9.286-Il.9.287 | εἰμί θυγάτηρ ἐν μέγαρον εὔπηκτος Χρυσόθεμις καί Λαοδίκη καί
9 2 0 | Il.9.146-Il.9.147 Il.9.288-Il.9.289 | ὅς ἄν ἐθέλω φίλος ἀνάεδνος ἄγω πρός οἶκος Πηλεύς
8 3 0 | Il.1.43-Il.1.43 Il.1.457-Il.1.457 Il.16.527-Il.16.527 | ὡς φημί εὔχομαι ὁ δέ κλύω Φοῖβος Ἀπόλλων
8 2 0 | Il.1.58-Il.1.59 Il.19.55-Il.19.56 | ὁ δέ ἀνίστημι μετάφημι πούς ὠκύς Ἀχιλλεύς Ἀτρείδης
8 3 0 | Il.1.73-Il.1.74 Il.1.253-Il.1.254 Il.2.78-Il.2.79 | ὁ σφεῖς εὖ φρονέω ἀγοράομαι καί μετεῖπον ὦ
8 2 0 | Il.1.131-Il.1.131 Il.19.155-Il.19.155 | μή δέ οὕτως ἀγαθός πέρ εἰμί θεοείκελος Ἀχιλλεύς
8 2 0 | Il.1.204-Il.1.204 Il.2.257-Il.2.257 | ἀλλά ἐκ σύ ἐρῶ ὁ δέ καί τελέω
8 3 0 | Il.1.212-Il.1.212 Il.23.672-Il.23.672 Il.8.401-Il.8.401 | ὧδε γάρ ἐξερέω ὁ δέ καί τελέω εἰμί
8 2 0 | Il.1.214-Il.1.215 Il.11.606-Il.11.607 | ἐγώ ὁ δέ ἀπαμείβομαι πρόσφημι πούς ὠκύς Ἀχιλλεύς
8 2 0 | Il.1.241-Il.1.242 Il.1.588-Il.1.589 | τότε δέ οὐ τις δύναμαι ἀχεύω πέρ χραισμέω
8 2 0 | Il.1.355-Il.1.356 Il.1.506-Il.1.507 | Ἀγαμέμνων ἀτιμάω αἱρέω γάρ ἔχω γέρας αὐτός ἀπαυράω
8 2 0 | Il.1.362-Il.1.363 Il.18.73-Il.18.74 | δέ σύ φρήν ἱκνέομαι πένθος ἐξαυδάω μή κεύθω
8 2 0 | Il.1.364-Il.1.364 Il.18.78-Il.18.78 | ὁ δέ βαρύς στενάχω πρόσφημι πούς ὠκύς Ἀχιλλεύς
8 2 0 | Il.1.413-Il.1.413 Il.18.428-Il.18.428 | ὁ δέ ἀμείβω ἔπειτα Θέτις κατά δάκρυον χέω
8 2 0 | Il.1.428-Il.1.428 Il.2.35-Il.2.35 | ὡς ἄρα φωνέω ἀποβαίνω ὁ δέ λείπω αὐτοῦ
8 3 2 | Il.1.468-Il.1.468 Il.1.602-Il.1.602 Il.7.320-Il.7.320 | δαίνυμι οὐ δέ τις θυμός δέω δαίς ἴσος
8 2 0 | Il.1.507-Il.1.508 Il.2.240-Il.2.241 | ἀτιμάω αἱρέω γάρ ἔχω γέρας αὐτός ἀπαυράω ἀλλά
8 2 0 | Il.1.549-Il.1.549 Il.8.10-Il.8.10 | ὅς δέ ἄν ἐγώ ἀπάνευθε θεός ἐθέλω νοέω
8 3 0 | Il.10.17-Il.10.17 Il.14.161-Il.14.161 Il.2.5-Il.2.5 | ὅδε δέ ἕ κατά θυμός ἄριστος φαίνω βουλή
8 2 0 | Il.10.86-Il.10.87 Il.14.103-Il.14.104 | ὁ δέ ἀμείβω ἔπειτα ἄναξ ἀνήρ Ἀγαμέμνων ὦ
8 3 2 | Il.10.102-Il.10.103 Il.2.433-Il.2.434 Il.9.162-Il.9.163 | Γερήνιος ἱππότης Νέστωρ Ἀτρείδης κύδιστος ἄναξ ἀνήρ Ἀγαμέμνων
8 3 2 | Il.10.295-Il.10.295 Il.23.771-Il.23.771 Il.5.121-Il.5.121 | ὡς φημί εὔχομαι ὁ δέ κλύω Παλλάς Ἀθήνη
8 2 0 | Il.10.381-Il.10.381 Il.6.50-Il.6.50 | εἰ ἄν ἐγώ ζωός πυνθάνομαι ἐπί ναῦς Ἀχαιός
8 4 0 | Il.10.384-Il.10.384 Il.10.405-Il.10.405 Il.24.380-Il.24.380 Il.24.656-Il.24.656 | ἀλλά ἄγε ἐγώ ὅδε εἶπον καί ἀτρεκής καταλέγω
8 3 2 | Il.10.446-Il.10.446 Il.4.411-Il.4.411 Il.5.251-Il.5.251 | ὁ δέ ἄρα ὑπόδρα εἶδον πρόσφημι κρατερός Διομήδης
8 2 0 | Il.10.512-Il.10.512 Il.2.182-Il.2.182 | ὡς φημί ὁ δέ συνίημι θεά ὄψ φωνέω
8 3 2 | Il.10.530-Il.10.530 Il.11.519-Il.11.519 Il.5.768-Il.5.768 | μαστίζω δέ ἵππος ὁ δέ οὐ ἀέκων πέτομαι
8 2 0 | Il.11.13-Il.11.14 Il.2.453-Il.2.454 | νέομαι ἐν ναῦς γλαφυρός φίλος εἰς πατρίς γαῖα
8 2 0 | Il.11.48-Il.11.49 Il.12.76-Il.12.77 | ἐπί τάφρος αὐτός δέ πρυλέες σύν τεῦχος θωρήσσω
8 2 0 | Il.11.169-Il.11.170 Il.20.503-Il.21.1 | λύθρον δέ παλάσσω χείρ ἄαπτος ἀλλά ὅτε δή
8 2 0 | Il.11.176-Il.11.176 Il.17.64-Il.17.64 | ἔπειτα δέ τε αἷμα καί ἔγκατα πᾶς λαφύσσω
8 3 2 | Il.11.214-Il.11.215 Il.5.497-Il.5.498 Il.6.106-Il.6.107 | δέ ἐλελίζω καί ἐναντίος ἵστημι Ἀχαιός Ἀργεῖος δέ
8 2 0 | Il.11.226-Il.11.226 Il.6.192-Il.6.192 | αὐτοῦ μιν κατερύκω δίδωμι δέ ὁ γε θυγάτηρ
8 2 0 | Il.11.235-Il.11.235 Il.17.48-Il.17.48 | νύσσω ἐπί δέ αὐτός ἐρείδω βαρύς χείρ πείθω
8 5 4 | Il.11.425-Il.11.425 Il.13.508-Il.13.508 Il.13.520-Il.13.520 Il.14.452-Il.14.452 Il.17.315-Il.17.315 | ὁ δέ ἐν κονία πίπτω αἱρέω γαῖα ἀγοστός
8 3 2 | Il.11.433-Il.11.434 Il.12.250-Il.12.251 Il.16.861-Il.16.862 | ἐμός ὑπό δόρυ τύπτω ἀπό θυμός ὄλλυμι ὡς
8 3 0 | Il.11.485-Il.11.485 Il.17.128-Il.17.128 Il.7.219-Il.7.219 | Αἴας δέ ἐγγύθεν ἔρχομαι φέρω σάκος ἠύτε πύργος
8 2 0 | Il.11.516-Il.11.516 Il.8.112-Il.8.112 | ὡς φημί οὐ δέ ἀπιθέω Γερήνιος ἱππότης Νέστωρ
8 2 0 | Il.11.533-Il.11.533 Il.17.458-Il.17.458 | ῥίμφα φέρω θοός ἅρμα μετά Τρώς καί Ἀχαιός
8 2 0 | Il.11.571-Il.11.572 Il.15.314-Il.15.315 | δέ δόρυ θρασύς ἀπό χείρ ἄλλος μέν ἐν
8 6 0 | Il.11.585-Il.11.585 Il.13.566-Il.13.566 Il.13.596-Il.13.596 Il.13.648-Il.13.648 Il.14.408-Il.14.408 Il.3.32-Il.3.32 | ἄψ δέ ἑταῖρος εἰς ἔθνος χάζω κήρ ἀλεείνω
8 2 0 | Il.11.590-Il.11.591 Il.18.307-Il.18.308 | φεύγω ἐκ πόλεμος δυσηχής ἀλλά μάλα ἄντην ἵστημι
8 5 4 | Il.11.804-Il.11.804 Il.13.468-Il.13.468 Il.3.395-Il.3.395 Il.4.208-Il.4.208 Il.6.51-Il.6.51 | ὡς φημί ὁ δέ ἄρα θυμός ἐν στῆθος
8 2 0 | Il.12.60-Il.12.61 Il.12.210-Il.12.211 | δή τότε Πουλυδάμας θρασύς Ἕκτωρ εἶπον παρίστημι Ἕκτωρ
8 2 0 | Il.12.61-Il.12.61 Il.17.335-Il.17.335 | Ἕκτωρ τε ἠδέ ἄλλος Τρώς ἀγός ἠδέ ἐπίκουρος
8 8 4 | Il.12.75-Il.12.75 Il.14.74-Il.14.74 Il.14.370-Il.14.370 Il.15.294-Il.15.294 Il.18.297-Il.18.297 Il.2.139-Il.2.139 Il.9.26-Il.9.26 Il.9.704-Il.9.704 | ἀλλά ἄγε ὡς ἄν ἐγώ εἶπον πείθω πᾶς
8 5 4 | Il.12.81-Il.12.81 Il.13.749-Il.13.749 Il.3.29-Il.3.29 Il.5.494-Il.5.494 Il.6.103-Il.6.103 | αὐτίκα δέ ἐκ ὄχος σύν τεῦχος ἅλλομαι χαμᾶζε
8 3 2 | Il.12.230-Il.12.230 Il.17.169-Il.17.169 Il.18.284-Il.18.284 | ὁ δέ ἄρα ὑπόδρα εἶδον πρόσφημι κορυθαίολος Ἕκτωρ
8 2 0 | Il.12.315-Il.12.316 Il.4.341-Il.4.342 | μετά πρῶτος εἰμί ἵστημι ἠδέ μάχη καύστειρα ἀντιβολέω
8 2 0 | Il.12.368-Il.12.369 Il.13.752-Il.13.753 | πόλεμος αἶψα δέ ἔρχομαι αὖθις ἐπήν εὖ ὁ
8 2 0 | Il.12.410-Il.12.410 Il.20.356-Il.20.356 | ἀργαλέος δέ ἐγώ εἰμί καί ἴφθιμος πέρ εἰμί
8 3 2 | Il.12.413-Il.12.414 Il.23.417-Il.23.418 Il.23.446-Il.23.447 | ὡς φημί ὁ δέ ἄναξ ὑποδείδω ὁμοκλή μᾶλλον
8 2 0 | Il.13.35-Il.13.35 Il.5.369-Il.5.369 | λύω ἐκ ὄχος παρά δέ ἀμβρόσιος βάλλω εἶδαρ
8 3 2 | Il.13.61-Il.13.61 Il.23.772-Il.23.772 Il.5.122-Il.5.122 | γυῖον δέ τίθημι ἐλαφρός πούς καί χείρ ὕπερθεν
8 4 2 | Il.13.99-Il.13.99 Il.15.286-Il.15.286 Il.20.344-Il.20.344 Il.21.54-Il.21.54 | ὦ πόποι ἦ μέγας θαῦμα ὅδε ὀφθαλμός ὁράω
8 2 0 | Il.13.107-Il.13.107 Il.5.791-Il.5.791 | νῦν δέ ἑκάς πόλις κοῖλος ἐπί ναῦς μάχομαι
8 3 0 | Il.13.136-Il.13.136 Il.15.306-Il.15.306 Il.17.262-Il.17.262 | Τρώς δέ προτύπτω ἀολλής ἄρχω δέ ἄρα Ἕκτωρ
8 2 0 | Il.13.169-Il.13.169 Il.13.540-Il.13.540 | ὁ δέ ἄλλος μάρναμαι βοή δέ ἄσβεστος ὄρνυμι
8 6 2 | Il.13.187-Il.13.187 Il.17.50-Il.17.50 Il.17.311-Il.17.311 Il.4.504-Il.4.504 Il.5.42-Il.5.42 Il.5.540-Il.5.540 | δουπέω δέ πίπτω ἀραβέω δέ τεῦχος ἐπί αὐτός
8 4 0 | Il.13.221-Il.13.221 Il.13.259-Il.13.259 Il.13.274-Il.13.274 Il.4.265-Il.4.265 | ὁ δέ αὖτε Ἰδομενεύς Κρής ἀγός ἀντίον αὐδάω
8 2 0 | Il.13.292-Il.13.293 Il.20.244-Il.20.245 | ἀλλά ἄγε μηκέτι οὗτος λέγω νηπύτιος ὡς ἵστημι
8 2 0 | Il.13.413-Il.13.414 Il.14.453-Il.14.454 | δέ ἔκπαγλος ἐπεύχομαι μακρός αὔω οὐ μήν αὖτε
8 2 0 | Il.13.504-Il.13.505 Il.16.614-Il.16.615 | αἰχμή δέ Αἰνείας κραδαίνω κατά γαῖα οἴχομαι ἐπεί
8 2 0 | Il.13.543-Il.13.544 Il.14.419-Il.14.420 | δέ ἀσπίς ἑάφθη καί κόρυς ἀμφί δέ ἕ
8 2 0 | Il.13.694-Il.13.695 Il.15.333-Il.15.334 | ἤτοι ὁ μέν νόθος υἱός Ὀιλεύς θεῖος εἰμί
8 3 0 | Il.13.735-Il.13.735 Il.9.103-Il.9.103 Il.9.314-Il.9.314 | ἀτάρ ἐγώ ἐρῶ ὡς ἐγώ δοκέω εἰμί ἄριστος
8 3 2 | Il.13.774-Il.13.775 Il.3.58-Il.3.59 Il.6.332-Il.6.333 | ὁ δέ αὖτε προσεῖπον Ἀλέξανδρος θεοειδής Ἕκτωρ ἐπεί
8 2 0 | Il.14.48-Il.14.48 Il.2.330-Il.2.330 | κεῖνος τώς ἀγορεύω ὁ δή νῦν πᾶς τελέω
8 2 0 | Il.14.82-Il.14.82 Il.4.349-Il.4.349 | ὁ δέ ἄρα ὑπόδρα εἶδον πρόσφημι πολύμητις Ὀδυσσεύς
8 2 0 | Il.14.255-Il.14.255 Il.15.28-Il.15.28 | καί μιν ἔπειτα Κῶς δέ εὖ ναίω ἀποφέρω
8 4 0 | Il.14.277-Il.14.277 Il.15.78-Il.15.78 Il.5.767-Il.5.767 Il.8.381-Il.8.381 | ὡς φημί οὐ δέ ἀπιθέω θεά λευκώλενος Ἥρα
8 2 0 | Il.15.79-Il.15.79 Il.8.410-Il.8.410 | βαίνω δέ ἐκ Ἰδαῖος ὄρος εἰς μακρός Ὄλυμπος
8 2 0 | Il.15.113-Il.15.114 Il.15.397-Il.15.398 | πλήσσω μηρός χείρ καταπρηνής ὀλοφύρομαι δέ ἔπος αὐδάω
8 2 0 | Il.15.165-Il.15.166 Il.15.181-Il.15.182 | φημί βία πολύς φέρτατος εἰμί καί γενεά πρότερος
8 2 0 | Il.15.376-Il.15.377 Il.8.244-Il.8.245 | δέ οὕτως Τρώς ἐάω δάμνημι Ἀχαιός ὡς φημί
8 2 0 | Il.15.498-Il.15.499 Il.7.459-Il.7.460 | Ἀχαιός οἴχομαι σύν ναῦς φίλος εἰς πατρίς γαῖα
8 3 0 | Il.15.514-Il.15.515 Il.5.470-Il.5.471 Il.6.72-Il.6.73 | ὡς εἶπον ὀτρύνω μένος καί θυμός ἕκαστος ἔνθα
8 2 0 | Il.15.565-Il.15.565 Il.16.562-Il.16.562 | ὡς φημί ὁ δέ καί αὐτός ἀλέξω μενεαίνω
8 2 0 | Il.15.622-Il.15.622 Il.5.527-Il.5.527 | ὡς Δαναοί Τρώς μένω ἔμπεδος οὐ δέ φέβομαι
8 4 0 | Il.16.48-Il.16.48 Il.18.97-Il.18.97 Il.19.419-Il.19.419 Il.22.14-Il.22.14 | ὁ δέ μέγας ὀχθέω πρόσφημι πούς ὠκύς Ἀχιλλεύς
8 2 0 | Il.16.209-Il.16.210 Il.5.791-Il.5.792 | μάχομαι ὡς εἶπον ὀτρύνω μένος καί θυμός ἕκαστος
8 2 0 | Il.16.249-Il.16.249 Il.24.314-Il.24.314 | ὡς φημί εὔχομαι ὁ δέ κλύω μητίετα Ζεύς
8 2 0 | Il.16.276-Il.16.277 Il.2.333-Il.2.334 | ἀμφί δέ ναῦς σμερδαλέος κοναβέω αὔω ὑπό Ἀχαιός
8 2 0 | Il.16.383-Il.16.383 Il.16.866-Il.16.866 | ἵημι γάρ βάλλω ὁ δέ ἐκφέρω ὠκύς ἵππος
8 2 0 | Il.16.412-Il.16.412 Il.20.387-Il.20.387 | μέσος κατά κεφαλή ὁ δέ ἄνδιχα πᾶς κεάζω
8 2 0 | Il.16.443-Il.16.443 Il.4.29-Il.4.29 | ἔρδω ἀτάρ οὐ τοι πᾶς ἐπαινέω θεός ἄλλος
8 3 2 | Il.16.588-Il.16.588 Il.17.316-Il.17.316 Il.4.505-Il.4.505 | χωρέω δέ ὑπό τε πρόμαχος καί φαίδιμος Ἕκτωρ
8 2 0 | Il.16.643-Il.16.643 Il.2.471-Il.2.471 | ὥρα ἐν ἐαρινός ὅτε τε γλάγος ἄγγος δεύω
8 4 3 | Il.16.705-Il.16.705 Il.16.786-Il.16.786 Il.20.447-Il.20.447 Il.5.438-Il.5.438 | ἀλλά ὅτε δή ὁ τέταρτος ἐπισεύω δαίμων ἴσος
8 2 0 | Il.16.821-Il.16.822 Il.17.579-Il.17.580 | διά πρό δέ χαλκός ἐλαύνω δουπέω δέ πίπτω
8 2 0 | Il.17.97-Il.17.97 Il.21.562-Il.21.562 | ἀλλά τίς ἤ ἐγώ οὗτος φίλος διαλέγω θυμός
8 2 0 | Il.17.237-Il.17.237 Il.17.651-Il.17.651 | καί τότε ἄρα Αἴας εἶπον βοή ἀγαθός Μενέλαος
8 2 0 | Il.17.246-Il.17.246 Il.17.656-Il.17.656 | ὡς φημί οὐ δέ ἀπιθέω βοή ἀγαθός Μενέλαος
8 2 0 | Il.17.301-Il.17.302 Il.4.477-Il.4.478 | οὐ δέ τοκεύς θρέπτρα φίλος ἀποδίδωμι μινυνθάδιος δέ
8 2 0 | Il.17.326-Il.17.327 Il.20.82-Il.20.83 | ὁ μιν εἴδομαι πρόσφημι Ζεύς υἱός Ἀπόλλων Αἰνείας
8 2 0 | Il.17.441-Il.17.441 Il.19.340-Il.19.340 | μύρω δέ ἄρα ὁ γε εἶδον ἐλεέω Κρονίων
8 2 0 | Il.17.514-Il.17.514 Il.20.435-Il.20.435 | ἀλλά ἤτοι μέν οὗτος θεός ἐν γόνυ κεῖμαι
8 2 0 | Il.17.591-Il.17.591 Il.18.22-Il.18.22 | ὡς φημί ὁ δέ ἄχος νεφέλη καλύπτω μέλας
8 2 0 | Il.17.648-Il.17.648 Il.8.245-Il.8.245 | ὡς φημί ὁ δέ πατήρ ὀλοφύρομαι δάκρυον χέω
8 3 2 | Il.18.247-Il.18.248 Il.19.45-Il.19.46 Il.20.42-Il.20.43 | οὕνεκα Ἀχιλλεύς ἐκφαίνω δηρός δέ μάχη παύω ἀλεγεινός
8 2 0 | Il.18.316-Il.18.317 Il.23.17-Il.23.18 | ἐξάρχω γόος χείρ ἐπί ἀνδροφόνος τίθημι στῆθος ἑταῖρος
8 3 2 | Il.18.468-Il.18.468 Il.4.292-Il.4.292 Il.4.364-Il.4.364 | ὡς εἶπον ὁ μέν λείπω αὐτοῦ βαίνω δέ
